model,location,target_type,weights,forecast_date,nmod
UMass-SemiMech,LU,Deaths,0.291088111517626,2021-06-21,3
UMass-SemiMech,LV,Deaths,0.303346516142567,2021-06-21,3
UMass-SemiMech,MT,Cases,0.277365546979362,2021-06-21,3
UMass-SemiMech,MT,Deaths,0.322328888636197,2021-06-21,3
UMass-SemiMech,NO,Cases,0.31389589878844,2021-06-21,3
UMass-SemiMech,PT,Cases,0.322848703942604,2021-06-21,3
UMass-SemiMech,PT,Deaths,0.309438673395037,2021-06-21,3
UMass-SemiMech,SI,Deaths,0.240579909654676,2021-06-21,3
UMass-SemiMech,SK,Cases,0.489454689038668,2021-06-21,3
UMass-SemiMech,SK,Deaths,0.360785336640314,2021-06-21,3
epiforecasts-EpiNow2,AT,Cases,0.321179366253417,2021-06-21,3
epiforecasts-EpiNow2,BE,Cases,0.327175154776633,2021-06-21,3
epiforecasts-EpiNow2,BG,Cases,0.392951612735772,2021-06-21,3
epiforecasts-EpiNow2,CY,Cases,0.326543385053021,2021-06-21,3
epiforecasts-EpiNow2,EE,Cases,0.306940770818594,2021-06-21,3
epiforecasts-EpiNow2,FI,Deaths,0.214639846078431,2021-06-21,3
epiforecasts-EpiNow2,HR,Cases,0.383333481822782,2021-06-21,3
epiforecasts-EpiNow2,HR,Deaths,0.537811560355887,2021-06-21,3
epiforecasts-EpiNow2,HU,Cases,0.363644969284097,2021-06-21,3
epiforecasts-EpiNow2,IT,Cases,0.441875197813653,2021-06-21,3
epiforecasts-EpiNow2,IT,Deaths,0.340295843953104,2021-06-21,3
epiforecasts-EpiNow2,LT,Cases,0.347167517573365,2021-06-21,3
epiforecasts-EpiNow2,LT,Deaths,0.356455758260645,2021-06-21,3
epiforecasts-EpiNow2,LU,Deaths,0.358955721692745,2021-06-21,3
epiforecasts-EpiNow2,LV,Cases,0.52140357610099,2021-06-21,3
epiforecasts-EpiNow2,MT,Deaths,0.344564734901137,2021-06-21,3
epiforecasts-EpiNow2,PT,Deaths,0.355157498872033,2021-06-21,3
epiforecasts-EpiNow2,RO,Cases,0.544880815820301,2021-06-21,3
epiforecasts-EpiNow2,SI,Cases,0.399218436347277,2021-06-21,3
epiforecasts-EpiNow2,SI,Deaths,0.377045589672311,2021-06-21,3
IEM_Health-CovidProject,AT,Cases,0.344260687601253,2021-06-28,3
IEM_Health-CovidProject,AT,Deaths,0.360946329738921,2021-06-28,3
IEM_Health-CovidProject,BE,Cases,0.305302219187247,2021-06-28,3
IEM_Health-CovidProject,BG,Cases,0.282726731607253,2021-06-28,3
IEM_Health-CovidProject,EE,Cases,0.340803304871741,2021-06-28,3
IEM_Health-CovidProject,FI,Cases,0.3251711833181,2021-06-28,3
IEM_Health-CovidProject,FI,Deaths,0.208690332551095,2021-06-28,3
IEM_Health-CovidProject,GR,Cases,0.346336588779114,2021-06-28,3
IEM_Health-CovidProject,GR,Deaths,0.417626111418634,2021-06-28,3
IEM_Health-CovidProject,HU,Cases,0.28446839096259,2021-06-28,3
IEM_Health-CovidProject,HU,Deaths,0.390467503863211,2021-06-28,3
IEM_Health-CovidProject,LT,Deaths,0.300458853897361,2021-06-28,3
IEM_Health-CovidProject,LV,Cases,0.216674770228344,2021-06-28,3
IEM_Health-CovidProject,RO,Cases,0.330148174232122,2021-06-28,3
IEM_Health-CovidProject,RO,Deaths,0.349698354695155,2021-06-28,3
IEM_Health-CovidProject,SK,Cases,0.255302931425477,2021-06-28,3
ILM-EKF,AT,Cases,0.359208753835184,2021-06-28,3
ILM-EKF,AT,Deaths,0.345916105686341,2021-06-28,3
ILM-EKF,BE,Cases,0.378691499693603,2021-06-28,3
ILM-EKF,BG,Cases,0.336955138099063,2021-06-28,3
ILM-EKF,ES,Cases,0.360395833357159,2021-06-28,3
ILM-EKF,GR,Cases,0.347922287344474,2021-06-28,3
ILM-EKF,HR,Cases,0.395524334101075,2021-06-28,3
ILM-EKF,HU,Cases,0.407696129412565,2021-06-28,3
ILM-EKF,HU,Deaths,0.288970853283727,2021-06-28,3
ILM-EKF,IT,Cases,0.304967468509138,2021-06-28,3
ILM-EKF,MT,Cases,0.500815303696999,2021-06-28,3
ILM-EKF,PT,Cases,0.370527466191456,2021-06-28,3
ILM-EKF,RO,Cases,0.292900366464282,2021-06-28,3
ILM-EKF,SI,Cases,0.302068698468456,2021-06-28,3
ILM-EKF,SK,Deaths,0.309423446241259,2021-06-28,3
MUNI-ARIMA,CY,Cases,0.376621316495326,2021-06-28,3
MUNI-ARIMA,EE,Cases,0.424208948274113,2021-06-28,3
MUNI-ARIMA,ES,Cases,0.338009096614555,2021-06-28,3
MUNI-ARIMA,HR,Cases,0.257612362191288,2021-06-28,3
MUNI-ARIMA,IT,Cases,0.281916067567561,2021-06-28,3
MUNI-ARIMA,LT,Cases,0.412772756023109,2021-06-28,3
MUNI-ARIMA,LV,Cases,0.376887474770968,2021-06-28,3
MUNI-ARIMA,NO,Cases,0.390672860753349,2021-06-28,3
MUNI-ARIMA,PT,Cases,0.318024606392759,2021-06-28,3
MUNI-ARIMA,RO,Deaths,0.371548673047137,2021-06-28,3
MUNI-ARIMA,SI,Cases,0.271371815095547,2021-06-28,3
MUNI-ARIMA,SK,Cases,0.264745126733471,2021-06-28,3
RobertWalraven-ESG,CY,Deaths,0.313743249174407,2021-06-28,3
RobertWalraven-ESG,EE,Deaths,0.386927572959228,2021-06-28,3
RobertWalraven-ESG,GR,Deaths,0.325363088281684,2021-06-28,3
RobertWalraven-ESG,LT,Cases,0.18805313738261,2021-06-28,3
RobertWalraven-ESG,LU,Deaths,0.370537759322603,2021-06-28,3
RobertWalraven-ESG,MT,Cases,0.24008343855413,2021-06-28,3
RobertWalraven-ESG,NO,Cases,0.290869777761695,2021-06-28,3
UB-BSLCoV,ES,Cases,0.301595070028286,2021-06-28,3
UMass-MechBayes,BE,Deaths,0.441601473994048,2021-06-28,3
UMass-MechBayes,BG,Deaths,0.385320092694663,2021-06-28,3
UMass-MechBayes,CY,Deaths,0.346149423326026,2021-06-28,3
UMass-MechBayes,EE,Deaths,0.317136344565958,2021-06-28,3
UMass-MechBayes,FI,Deaths,0.445785342447371,2021-06-28,3
UMass-MechBayes,GR,Deaths,0.257010800299683,2021-06-28,3
UMass-MechBayes,HR,Deaths,0.290965356512466,2021-06-28,3
UMass-MechBayes,IT,Deaths,0.32524454371849,2021-06-28,3
UMass-MechBayes,LT,Deaths,0.351087521996535,2021-06-28,3
UMass-MechBayes,LV,Deaths,0.344664203844154,2021-06-28,3
UMass-MechBayes,MT,Deaths,0.3186911942793,2021-06-28,3
UMass-MechBayes,PT,Deaths,0.380640689089238,2021-06-28,3
UMass-MechBayes,SI,Deaths,0.366593370410295,2021-06-28,3
UMass-MechBayes,SK,Deaths,0.330023632290624,2021-06-28,3
UMass-SemiMech,BE,Deaths,0.296672381399604,2021-06-28,3
UMass-SemiMech,BG,Deaths,0.329529297584207,2021-06-28,3
UMass-SemiMech,CY,Cases,0.346423849374595,2021-06-28,3
UMass-SemiMech,CY,Deaths,0.340107327499567,2021-06-28,3
UMass-SemiMech,EE,Deaths,0.295936082474814,2021-06-28,3
UMass-SemiMech,FI,Cases,0.346915338515529,2021-06-28,3
UMass-SemiMech,FI,Deaths,0.345524325001533,2021-06-28,3
UMass-SemiMech,HR,Deaths,0.326818016948161,2021-06-28,3
UMass-SemiMech,HU,Deaths,0.320561642853062,2021-06-28,3
UMass-SemiMech,IT,Deaths,0.357069057436148,2021-06-28,3
UMass-SemiMech,LU,Deaths,0.262628710349881,2021-06-28,3
UMass-SemiMech,LV,Deaths,0.339826280018513,2021-06-28,3
UMass-SemiMech,MT,Cases,0.259101257748871,2021-06-28,3
UMass-SemiMech,MT,Deaths,0.341536070677524,2021-06-28,3
UMass-SemiMech,NO,Cases,0.318457361484956,2021-06-28,3
UMass-SemiMech,PT,Cases,0.311447927415785,2021-06-28,3
UMass-SemiMech,PT,Deaths,0.317999434299988,2021-06-28,3
UMass-SemiMech,RO,Deaths,0.278752972257708,2021-06-28,3
UMass-SemiMech,SI,Deaths,0.265232614376423,2021-06-28,3
UMass-SemiMech,SK,Cases,0.479951941841052,2021-06-28,3
epiforecasts-EpiNow2,AT,Cases,0.296530558563563,2021-06-28,3
epiforecasts-EpiNow2,AT,Deaths,0.293137564574737,2021-06-28,3
epiforecasts-EpiNow2,BE,Cases,0.31600628111915,2021-06-28,3
epiforecasts-EpiNow2,BE,Deaths,0.261726144606348,2021-06-28,3
epiforecasts-EpiNow2,BG,Cases,0.380318130293685,2021-06-28,3
epiforecasts-EpiNow2,BG,Deaths,0.285150609721129,2021-06-28,3
epiforecasts-EpiNow2,CY,Cases,0.276954834130079,2021-06-28,3
epiforecasts-EpiNow2,EE,Cases,0.234987746854146,2021-06-28,3
epiforecasts-EpiNow2,FI,Cases,0.327913478166372,2021-06-28,3
epiforecasts-EpiNow2,GR,Cases,0.305741123876412,2021-06-28,3
epiforecasts-EpiNow2,HR,Cases,0.346863303707637,2021-06-28,3
epiforecasts-EpiNow2,HR,Deaths,0.382216626539373,2021-06-28,3
epiforecasts-EpiNow2,HU,Cases,0.307835479624845,2021-06-28,3
epiforecasts-EpiNow2,IT,Cases,0.413116463923301,2021-06-28,3
epiforecasts-EpiNow2,IT,Deaths,0.317686398845362,2021-06-28,3
epiforecasts-EpiNow2,LT,Cases,0.39917410659428,2021-06-28,3
epiforecasts-EpiNow2,LT,Deaths,0.348453624106104,2021-06-28,3
epiforecasts-EpiNow2,LU,Deaths,0.366833530327515,2021-06-28,3
epiforecasts-EpiNow2,LV,Cases,0.406437755000688,2021-06-28,3
epiforecasts-EpiNow2,LV,Deaths,0.315509516137333,2021-06-28,3
epiforecasts-EpiNow2,MT,Deaths,0.339772735043177,2021-06-28,3
epiforecasts-EpiNow2,PT,Deaths,0.301359876610774,2021-06-28,3
epiforecasts-EpiNow2,RO,Cases,0.376951459303596,2021-06-28,3
epiforecasts-EpiNow2,SI,Cases,0.426559486435998,2021-06-28,3
epiforecasts-EpiNow2,SI,Deaths,0.368174015213282,2021-06-28,3
epiforecasts-EpiNow2,SK,Deaths,0.360552921468118,2021-06-28,3
IEM_Health-CovidProject,AT,Cases,0.310974686536708,2021-07-05,3
IEM_Health-CovidProject,AT,Deaths,0.365399066327575,2021-07-05,3
IEM_Health-CovidProject,BE,Cases,0.356869043178025,2021-07-05,3
IEM_Health-CovidProject,BG,Cases,0.332662114481591,2021-07-05,3
IEM_Health-CovidProject,EE,Cases,0.357905633528369,2021-07-05,3
IEM_Health-CovidProject,FI,Cases,0.283364730442317,2021-07-05,3
IEM_Health-CovidProject,FI,Deaths,0.430748260937796,2021-07-05,3
IEM_Health-CovidProject,GR,Cases,0.299960793059501,2021-07-05,3
IEM_Health-CovidProject,GR,Deaths,0.417689705599837,2021-07-05,3
IEM_Health-CovidProject,HR,Cases,0.325682997012405,2021-07-05,3
IEM_Health-CovidProject,LT,Deaths,0.25091387705064,2021-07-05,3
IEM_Health-CovidProject,NO,Cases,0.360216237841419,2021-07-05,3
IEM_Health-CovidProject,RO,Cases,0.337666883242602,2021-07-05,3
IEM_Health-CovidProject,RO,Deaths,0.359691123394256,2021-07-05,3
IEM_Health-CovidProject,SK,Cases,0.345153045697359,2021-07-05,3
ILM-EKF,AT,Cases,0.396910319728654,2021-07-05,3
ILM-EKF,AT,Deaths,0.340196111026546,2021-07-05,3
ILM-EKF,BE,Cases,0.361745990430224,2021-07-05,3
ILM-EKF,BG,Cases,0.316975221368146,2021-07-05,3
ILM-EKF,ES,Cases,0.31661190500865,2021-07-05,3
ILM-EKF,HR,Cases,0.351851539209726,2021-07-05,3
ILM-EKF,HU,Cases,0.375767226798363,2021-07-05,3
ILM-EKF,IT,Cases,0.351071635793672,2021-07-05,3
ILM-EKF,LV,Cases,0.264312051321586,2021-07-05,3
ILM-EKF,MT,Cases,0.377577093271898,2021-07-05,3
ILM-EKF,PT,Cases,0.365751616597114,2021-07-05,3
ILM-EKF,RO,Cases,0.278191128071071,2021-07-05,3
ILM-EKF,SI,Cases,0.275021078987583,2021-07-05,3
ILM-EKF,SK,Cases,0.263974773990399,2021-07-05,3
MUNI-ARIMA,CY,Cases,0.311734496236378,2021-07-05,3
MUNI-ARIMA,EE,Cases,0.353222918770629,2021-07-05,3
MUNI-ARIMA,EE,Deaths,0.309402323100083,2021-07-05,3
MUNI-ARIMA,ES,Cases,0.36264806089094,2021-07-05,3
MUNI-ARIMA,FI,Cases,0.360188259972926,2021-07-05,3
MUNI-ARIMA,GR,Cases,0.361640661151101,2021-07-05,3
MUNI-ARIMA,IT,Cases,0.33581424499825,2021-07-05,3
MUNI-ARIMA,LT,Cases,0.408327970218371,2021-07-05,3
MUNI-ARIMA,LV,Cases,0.354936081499186,2021-07-05,3
MUNI-ARIMA,MT,Cases,0.276638619410225,2021-07-05,3
MUNI-ARIMA,NO,Cases,0.324311302764317,2021-07-05,3
MUNI-ARIMA,PT,Cases,0.325773586941358,2021-07-05,3
MUNI-ARIMA,RO,Deaths,0.370141644572911,2021-07-05,3
MUNI-ARIMA,SI,Cases,0.305108657567429,2021-07-05,3
RobertWalraven-ESG,CY,Deaths,0.334569764183581,2021-07-05,3
RobertWalraven-ESG,EE,Deaths,0.421456476169345,2021-07-05,3
RobertWalraven-ESG,GR,Deaths,0.269756714697248,2021-07-05,3
RobertWalraven-ESG,LT,Cases,0.242480076171664,2021-07-05,3
RobertWalraven-ESG,LU,Deaths,0.324833746441267,2021-07-05,3
RobertWalraven-ESG,LV,Deaths,0.311102065852016,2021-07-05,3
RobertWalraven-ESG,MT,Cases,0.345784287317877,2021-07-05,3
RobertWalraven-ESG,RO,Deaths,0.270167232032833,2021-07-05,3
UMass-MechBayes,BE,Deaths,0.417661383465489,2021-07-05,3
UMass-MechBayes,BG,Deaths,0.342276925509504,2021-07-05,3
UMass-MechBayes,CY,Deaths,0.33075545091113,2021-07-05,3
UMass-MechBayes,FI,Deaths,0.308590369468035,2021-07-05,3
UMass-MechBayes,GR,Deaths,0.312553579702915,2021-07-05,3
UMass-MechBayes,HR,Deaths,0.406259604017408,2021-07-05,3
UMass-MechBayes,HU,Deaths,0.342496392672074,2021-07-05,3
UMass-MechBayes,IT,Deaths,0.329591489921831,2021-07-05,3
UMass-MechBayes,LT,Deaths,0.224573727628821,2021-07-05,3
UMass-MechBayes,LV,Deaths,0.339110488309867,2021-07-05,3
UMass-MechBayes,MT,Deaths,0.335653374780773,2021-07-05,3
UMass-MechBayes,PT,Deaths,0.368168177662987,2021-07-05,3
UMass-MechBayes,SI,Deaths,0.332989070145513,2021-07-05,3
UMass-MechBayes,SK,Deaths,0.315510538613345,2021-07-05,3
UMass-SemiMech,AT,Deaths,0.294404822645878,2021-07-05,3
UMass-SemiMech,BE,Deaths,0.299618919085312,2021-07-05,3
UMass-SemiMech,BG,Deaths,0.34271053182877,2021-07-05,3
UMass-SemiMech,CY,Cases,0.26690221424487,2021-07-05,3
UMass-SemiMech,CY,Deaths,0.33467478490529,2021-07-05,3
UMass-SemiMech,FI,Cases,0.356447009584758,2021-07-05,3
UMass-SemiMech,FI,Deaths,0.260661369594169,2021-07-05,3
UMass-SemiMech,GR,Cases,0.338398545789398,2021-07-05,3
UMass-SemiMech,HR,Deaths,0.287724899914512,2021-07-05,3
UMass-SemiMech,HU,Cases,0.227511100174804,2021-07-05,3
UMass-SemiMech,HU,Deaths,0.340436140069378,2021-07-05,3
UMass-SemiMech,IT,Deaths,0.301009600609999,2021-07-05,3
UMass-SemiMech,LU,Deaths,0.282720379266162,2021-07-05,3
UMass-SemiMech,LV,Deaths,0.349787445838118,2021-07-05,3
UMass-SemiMech,MT,Deaths,0.323720607849109,2021-07-05,3
UMass-SemiMech,NO,Cases,0.315472459394264,2021-07-05,3
UMass-SemiMech,PT,Cases,0.308474796461529,2021-07-05,3
UMass-SemiMech,PT,Deaths,0.324662307836892,2021-07-05,3
UMass-SemiMech,SI,Deaths,0.276717061802988,2021-07-05,3
UMass-SemiMech,SK,Cases,0.390872180312242,2021-07-05,3
UMass-SemiMech,SK,Deaths,0.347395220269492,2021-07-05,3
epiforecasts-EpiNow2,AT,Cases,0.292114993734638,2021-07-05,3
epiforecasts-EpiNow2,BE,Cases,0.281384966391751,2021-07-05,3
epiforecasts-EpiNow2,BE,Deaths,0.282719697449199,2021-07-05,3
epiforecasts-EpiNow2,BG,Cases,0.350362664150263,2021-07-05,3
epiforecasts-EpiNow2,BG,Deaths,0.315012542661726,2021-07-05,3
epiforecasts-EpiNow2,CY,Cases,0.421363289518752,2021-07-05,3
epiforecasts-EpiNow2,EE,Cases,0.288871447701002,2021-07-05,3
epiforecasts-EpiNow2,EE,Deaths,0.269141200730573,2021-07-05,3
epiforecasts-EpiNow2,ES,Cases,0.32074003410041,2021-07-05,3
epiforecasts-EpiNow2,HR,Cases,0.322465463777869,2021-07-05,3
epiforecasts-EpiNow2,HR,Deaths,0.30601549606808,2021-07-05,3
epiforecasts-EpiNow2,HU,Cases,0.396721673026832,2021-07-05,3
epiforecasts-EpiNow2,HU,Deaths,0.317067467258548,2021-07-05,3
epiforecasts-EpiNow2,IT,Cases,0.313114119208078,2021-07-05,3
epiforecasts-EpiNow2,IT,Deaths,0.36939890946817,2021-07-05,3
epiforecasts-EpiNow2,LT,Cases,0.349191953609965,2021-07-05,3
epiforecasts-EpiNow2,LT,Deaths,0.52451239532054,2021-07-05,3
epiforecasts-EpiNow2,LU,Deaths,0.392445874292572,2021-07-05,3
epiforecasts-EpiNow2,LV,Cases,0.380751867179228,2021-07-05,3
epiforecasts-EpiNow2,MT,Deaths,0.340626017370118,2021-07-05,3
epiforecasts-EpiNow2,PT,Deaths,0.307169514500121,2021-07-05,3
epiforecasts-EpiNow2,RO,Cases,0.384141988686328,2021-07-05,3
epiforecasts-EpiNow2,SI,Cases,0.419870263444988,2021-07-05,3
epiforecasts-EpiNow2,SI,Deaths,0.390293868051499,2021-07-05,3
epiforecasts-EpiNow2,SK,Deaths,0.337094241117163,2021-07-05,3
IEM_Health-CovidProject,AT,Deaths,0.411619719210972,2021-07-12,3
IEM_Health-CovidProject,BE,Cases,0.353645344209863,2021-07-12,3
IEM_Health-CovidProject,BE,Deaths,0.181804114750313,2021-07-12,3
IEM_Health-CovidProject,BG,Cases,0.399550871028874,2021-07-12,3
IEM_Health-CovidProject,BG,Deaths,0.349921005818803,2021-07-12,3
IEM_Health-CovidProject,CY,Cases,0.278006409284267,2021-07-12,3
IEM_Health-CovidProject,EE,Cases,0.308521408820626,2021-07-12,3
IEM_Health-CovidProject,FI,Cases,0.305315479907395,2021-07-12,3
IEM_Health-CovidProject,FI,Deaths,0.493620317191452,2021-07-12,3
IEM_Health-CovidProject,GR,Cases,0.274004663648324,2021-07-12,3
IEM_Health-CovidProject,GR,Deaths,0.275060787274869,2021-07-12,3
IEM_Health-CovidProject,HR,Cases,0.359788613128681,2021-07-12,3
IEM_Health-CovidProject,HR,Deaths,0.306603115303842,2021-07-12,3
IEM_Health-CovidProject,HU,Cases,0.225722317301515,2021-07-12,3
IEM_Health-CovidProject,NO,Cases,0.38941146772184,2021-07-12,3
IEM_Health-CovidProject,PT,Deaths,0.181096374262173,2021-07-12,3
IEM_Health-CovidProject,RO,Cases,0.369581589349339,2021-07-12,3
IEM_Health-CovidProject,SK,Cases,0.388789971462643,2021-07-12,3
ILM-EKF,AT,Cases,0.356917136349025,2021-07-12,3
ILM-EKF,AT,Deaths,0.330054650100705,2021-07-12,3
ILM-EKF,BE,Cases,0.331355133880105,2021-07-12,3
ILM-EKF,BG,Cases,0.281492568699809,2021-07-12,3
ILM-EKF,BG,Deaths,0.32421114139353,2021-07-12,3
ILM-EKF,HU,Cases,0.379427202894689,2021-07-12,3
ILM-EKF,HU,Deaths,0.215534857002845,2021-07-12,3
ILM-EKF,IT,Cases,0.283089000245037,2021-07-12,3
ILM-EKF,IT,Deaths,0.235518924775959,2021-07-12,3
ILM-EKF,LT,Cases,0.295286310650569,2021-07-12,3
ILM-EKF,LV,Cases,0.3375118834548,2021-07-12,3
ILM-EKF,LV,Deaths,0.313940747156815,2021-07-12,3
ILM-EKF,NO,Cases,0.29139120144049,2021-07-12,3
ILM-EKF,PT,Cases,0.358639331006699,2021-07-12,3
ILM-EKF,RO,Cases,0.256742793045372,2021-07-12,3
ILM-EKF,RO,Deaths,0.28136824015701,2021-07-12,3
ILM-EKF,SI,Cases,0.266327599857912,2021-07-12,3
ILM-EKF,SK,Cases,0.32361011544561,2021-07-12,3
ILM-EKF,SK,Deaths,0.271856483296188,2021-07-12,3
MUNI-ARIMA,AT,Cases,0.304449995247545,2021-07-12,3
MUNI-ARIMA,BE,Cases,0.314999521910032,2021-07-12,3
MUNI-ARIMA,CY,Cases,0.329751114982185,2021-07-12,3
MUNI-ARIMA,CY,Deaths,0.239871519051757,2021-07-12,3
MUNI-ARIMA,EE,Cases,0.390941880419316,2021-07-12,3
MUNI-ARIMA,EE,Deaths,0.375864691547072,2021-07-12,3
MUNI-ARIMA,ES,Cases,0.363133024009626,2021-07-12,3
MUNI-ARIMA,FI,Cases,0.44023612570485,2021-07-12,3
MUNI-ARIMA,GR,Cases,0.380952412696265,2021-07-12,3
MUNI-ARIMA,HR,Cases,0.309679128336853,2021-07-12,3
MUNI-ARIMA,IT,Cases,0.449167649147385,2021-07-12,3
MUNI-ARIMA,LT,Cases,0.388273912369983,2021-07-12,3
MUNI-ARIMA,LT,Deaths,0.25663752215273,2021-07-12,3
MUNI-ARIMA,LU,Deaths,0.317798551170101,2021-07-12,3
MUNI-ARIMA,LV,Cases,0.353640231672512,2021-07-12,3
MUNI-ARIMA,MT,Cases,0.312184229410582,2021-07-12,3
MUNI-ARIMA,NO,Cases,0.31919733083767,2021-07-12,3
MUNI-ARIMA,PT,Cases,0.321503174217461,2021-07-12,3
MUNI-ARIMA,RO,Deaths,0.384001162864696,2021-07-12,3
MUNI-ARIMA,SI,Cases,0.429107899778486,2021-07-12,3
RobertWalraven-ESG,CY,Deaths,0.341816476703235,2021-07-12,3
RobertWalraven-ESG,EE,Deaths,0.310687283627507,2021-07-12,3
RobertWalraven-ESG,FI,Deaths,0.264892552701054,2021-07-12,3
RobertWalraven-ESG,MT,Cases,0.253043533526878,2021-07-12,3
RobertWalraven-ESG,MT,Deaths,0.212562409102739,2021-07-12,3
RobertWalraven-ESG,RO,Deaths,0.334630596978294,2021-07-12,3
RobertWalraven-ESG,SI,Deaths,0.288755141647447,2021-07-12,3
RobertWalraven-ESG,SK,Cases,0.287599913091747,2021-07-12,3
UB-BSLCoV,ES,Cases,0.299158792894853,2021-07-12,3
UMass-MechBayes,BE,Deaths,0.428816138929745,2021-07-12,3
UMass-MechBayes,CY,Deaths,0.418312004245008,2021-07-12,3
UMass-MechBayes,FI,Deaths,0.241487130107494,2021-07-12,3
UMass-MechBayes,GR,Deaths,0.431175890805682,2021-07-12,3
UMass-MechBayes,HR,Deaths,0.431194809305136,2021-07-12,3
UMass-MechBayes,HU,Deaths,0.415640055060721,2021-07-12,3
UMass-MechBayes,IT,Deaths,0.374424530775575,2021-07-12,3
UMass-MechBayes,LT,Deaths,0.316561320361704,2021-07-12,3
UMass-MechBayes,LU,Deaths,0.371203486490917,2021-07-12,3
UMass-MechBayes,LV,Deaths,0.321141033006155,2021-07-12,3
UMass-MechBayes,MT,Deaths,0.482845913094686,2021-07-12,3
UMass-MechBayes,PT,Deaths,0.441720178074465,2021-07-12,3
UMass-MechBayes,SI,Deaths,0.349475716330025,2021-07-12,3
UMass-MechBayes,SK,Deaths,0.354502620475837,2021-07-12,3
epiforecasts-EpiNow2,AT,Cases,0.33863286840343,2021-07-12,3
epiforecasts-EpiNow2,AT,Deaths,0.258325630688323,2021-07-12,3
epiforecasts-EpiNow2,BE,Deaths,0.389379746319942,2021-07-12,3
epiforecasts-EpiNow2,BG,Cases,0.318956560271316,2021-07-12,3
epiforecasts-EpiNow2,BG,Deaths,0.325867852787668,2021-07-12,3
epiforecasts-EpiNow2,CY,Cases,0.392242475733548,2021-07-12,3
epiforecasts-EpiNow2,EE,Cases,0.300536710760059,2021-07-12,3
epiforecasts-EpiNow2,EE,Deaths,0.313448024825421,2021-07-12,3
epiforecasts-EpiNow2,ES,Cases,0.33770818309552,2021-07-12,3
epiforecasts-EpiNow2,FI,Cases,0.254448394387755,2021-07-12,3
epiforecasts-EpiNow2,GR,Cases,0.345042923655411,2021-07-12,3
epiforecasts-EpiNow2,GR,Deaths,0.293763321919449,2021-07-12,3
epiforecasts-EpiNow2,HR,Cases,0.330532258534467,2021-07-12,3
epiforecasts-EpiNow2,HR,Deaths,0.262202075391022,2021-07-12,3
epiforecasts-EpiNow2,HU,Cases,0.394850479803797,2021-07-12,3
epiforecasts-EpiNow2,HU,Deaths,0.368825087936435,2021-07-12,3
epiforecasts-EpiNow2,IT,Cases,0.267743350607578,2021-07-12,3
epiforecasts-EpiNow2,IT,Deaths,0.390056544448467,2021-07-12,3
epiforecasts-EpiNow2,LT,Cases,0.316439776979449,2021-07-12,3
epiforecasts-EpiNow2,LT,Deaths,0.426801157485567,2021-07-12,3
epiforecasts-EpiNow2,LU,Deaths,0.310997962338982,2021-07-12,3
epiforecasts-EpiNow2,LV,Cases,0.308847884872688,2021-07-12,3
epiforecasts-EpiNow2,LV,Deaths,0.36491821983703,2021-07-12,3
epiforecasts-EpiNow2,MT,Cases,0.43477223706254,2021-07-12,3
epiforecasts-EpiNow2,MT,Deaths,0.304591677802576,2021-07-12,3
epiforecasts-EpiNow2,PT,Cases,0.319857494775841,2021-07-12,3
epiforecasts-EpiNow2,PT,Deaths,0.377183447663362,2021-07-12,3
epiforecasts-EpiNow2,RO,Cases,0.37367561760529,2021-07-12,3
epiforecasts-EpiNow2,SI,Cases,0.304564500363602,2021-07-12,3
epiforecasts-EpiNow2,SI,Deaths,0.361769142022528,2021-07-12,3
epiforecasts-EpiNow2,SK,Deaths,0.373640896227975,2021-07-12,3
IEM_Health-CovidProject,AT,Deaths,0.416199434668445,2021-07-19,3
IEM_Health-CovidProject,BE,Cases,0.366161564547842,2021-07-19,3
IEM_Health-CovidProject,BE,Deaths,0.216386836535854,2021-07-19,3
IEM_Health-CovidProject,BG,Cases,0.43880134118839,2021-07-19,3
IEM_Health-CovidProject,BG,Deaths,0.379249140974464,2021-07-19,3
IEM_Health-CovidProject,CY,Cases,0.329011831383899,2021-07-19,3
IEM_Health-CovidProject,CY,Deaths,0.28937867656984,2021-07-19,3
IEM_Health-CovidProject,EE,Deaths,0.362606603991755,2021-07-19,3
IEM_Health-CovidProject,ES,Cases,0.304476543068028,2021-07-19,3
IEM_Health-CovidProject,FI,Cases,0.322701532470404,2021-07-19,3
IEM_Health-CovidProject,FI,Deaths,0.292690372405137,2021-07-19,3
IEM_Health-CovidProject,GR,Cases,0.282268715019983,2021-07-19,3
IEM_Health-CovidProject,GR,Deaths,0.309560872557005,2021-07-19,3
IEM_Health-CovidProject,HR,Cases,0.389070827325603,2021-07-19,3
IEM_Health-CovidProject,HR,Deaths,0.331982896822517,2021-07-19,3
IEM_Health-CovidProject,HU,Cases,0.36603154827105,2021-07-19,3
IEM_Health-CovidProject,IT,Deaths,0.331115480748893,2021-07-19,3
IEM_Health-CovidProject,LU,Deaths,0.383346837350423,2021-07-19,3
IEM_Health-CovidProject,LV,Cases,0.393348274705977,2021-07-19,3
IEM_Health-CovidProject,MT,Deaths,0.270808417144672,2021-07-19,3
IEM_Health-CovidProject,NO,Cases,0.324992553359234,2021-07-19,3
IEM_Health-CovidProject,PT,Cases,0.340230021325453,2021-07-19,3
IEM_Health-CovidProject,RO,Cases,0.397725284107153,2021-07-19,3
IEM_Health-CovidProject,SK,Cases,0.333332384009713,2021-07-19,3
