model,location,target_type,weights,forecast_date,nmod
UMass-SemiMech,FI,Cases,0.246859950271484,2021-06-14,3
UMass-SemiMech,FI,Deaths,0.330235841037398,2021-06-14,3
UMass-SemiMech,GR,Cases,0.344957557602048,2021-06-14,3
UMass-SemiMech,IT,Deaths,0.341280865857474,2021-06-14,3
UMass-SemiMech,LV,Cases,0.274787724043261,2021-06-14,3
UMass-SemiMech,MT,Cases,0.370524324858122,2021-06-14,3
UMass-SemiMech,MT,Deaths,0.332233488141455,2021-06-14,3
UMass-SemiMech,NO,Cases,0.284841351677099,2021-06-14,3
UMass-SemiMech,PT,Cases,0.309299247081391,2021-06-14,3
UMass-SemiMech,RO,Deaths,0.293623071236074,2021-06-14,3
UMass-SemiMech,SK,Cases,0.44062783323148,2021-06-14,3
epiforecasts-EpiNow2,BE,Cases,0.356645241819601,2021-06-14,3
epiforecasts-EpiNow2,BG,Cases,0.376836033920802,2021-06-14,3
epiforecasts-EpiNow2,BG,Deaths,0.314183813731474,2021-06-14,3
epiforecasts-EpiNow2,CY,Cases,0.376635050854164,2021-06-14,3
epiforecasts-EpiNow2,EE,Cases,0.432614092110495,2021-06-14,3
epiforecasts-EpiNow2,FI,Deaths,0.262971924271867,2021-06-14,3
epiforecasts-EpiNow2,GR,Cases,0.280702761916132,2021-06-14,3
epiforecasts-EpiNow2,HR,Cases,0.469369705432303,2021-06-14,3
epiforecasts-EpiNow2,HR,Deaths,0.603302791704795,2021-06-14,3
epiforecasts-EpiNow2,HU,Cases,0.345810994548613,2021-06-14,3
epiforecasts-EpiNow2,IT,Cases,0.492706580516979,2021-06-14,3
epiforecasts-EpiNow2,IT,Deaths,0.290421868804101,2021-06-14,3
epiforecasts-EpiNow2,LT,Cases,0.404202437430391,2021-06-14,3
epiforecasts-EpiNow2,LT,Deaths,0.357828807487185,2021-06-14,3
epiforecasts-EpiNow2,LU,Deaths,0.374405061740834,2021-06-14,3
epiforecasts-EpiNow2,LV,Cases,0.38032366612312,2021-06-14,3
epiforecasts-EpiNow2,LV,Deaths,0.32308259182562,2021-06-14,3
epiforecasts-EpiNow2,MT,Deaths,0.319290497630175,2021-06-14,3
epiforecasts-EpiNow2,PT,Cases,0.277942782957481,2021-06-14,3
epiforecasts-EpiNow2,PT,Deaths,0.332673616822933,2021-06-14,3
epiforecasts-EpiNow2,RO,Cases,0.512141986190995,2021-06-14,3
epiforecasts-EpiNow2,SI,Cases,0.545874853708746,2021-06-14,3
epiforecasts-EpiNow2,SI,Deaths,0.386129540931956,2021-06-14,3
epiforecasts-EpiNow2,SK,Deaths,0.275349967280753,2021-06-14,3
IEM_Health-CovidProject,AT,Cases,0.270632606099469,2021-06-21,3
IEM_Health-CovidProject,AT,Deaths,0.328120155447062,2021-06-21,3
IEM_Health-CovidProject,BE,Cases,0.263645884107668,2021-06-21,3
IEM_Health-CovidProject,BE,Deaths,0.292336167133729,2021-06-21,3
IEM_Health-CovidProject,CY,Cases,0.303678620067503,2021-06-21,3
IEM_Health-CovidProject,ES,Cases,0.374282591110422,2021-06-21,3
IEM_Health-CovidProject,GR,Deaths,0.246744277262822,2021-06-21,3
IEM_Health-CovidProject,LV,Cases,0.135071060010087,2021-06-21,3
IEM_Health-CovidProject,MT,Cases,0.250309570062489,2021-06-21,3
IEM_Health-CovidProject,PT,Cases,0.388525799908597,2021-06-21,3
IEM_Health-CovidProject,RO,Deaths,0.348877944795126,2021-06-21,3
IEM_Health-CovidProject,SK,Cases,0.292273634006357,2021-06-21,3
ILM-EKF,AT,Cases,0.418490990297419,2021-06-21,3
ILM-EKF,AT,Deaths,0.341820622793248,2021-06-21,3
ILM-EKF,BE,Cases,0.377190368264908,2021-06-21,3
ILM-EKF,BG,Cases,0.388450832120026,2021-06-21,3
ILM-EKF,BG,Deaths,0.274867994661049,2021-06-21,3
ILM-EKF,CY,Cases,0.296952449030524,2021-06-21,3
ILM-EKF,EE,Cases,0.19714101514494,2021-06-21,3
ILM-EKF,ES,Cases,0.273076885769932,2021-06-21,3
ILM-EKF,FI,Cases,0.300570064128103,2021-06-21,3
ILM-EKF,GR,Cases,0.325425446071007,2021-06-21,3
ILM-EKF,HR,Cases,0.369595016995859,2021-06-21,3
ILM-EKF,HR,Deaths,0.22354719935562,2021-06-21,3
ILM-EKF,HU,Cases,0.417432498391002,2021-06-21,3
ILM-EKF,HU,Deaths,0.35138006622216,2021-06-21,3
ILM-EKF,IT,Cases,0.310351435460217,2021-06-21,3
ILM-EKF,LT,Deaths,0.274455319659225,2021-06-21,3
ILM-EKF,MT,Cases,0.498777909145164,2021-06-21,3
ILM-EKF,NO,Cases,0.232849920259761,2021-06-21,3
ILM-EKF,PT,Cases,0.312020496220177,2021-06-21,3
ILM-EKF,RO,Cases,0.259711446161246,2021-06-21,3
ILM-EKF,SI,Cases,0.307860292858243,2021-06-21,3
ILM-EKF,SK,Cases,0.261558713587251,2021-06-21,3
ILM-EKF,SK,Deaths,0.306461500411865,2021-06-21,3
MUNI-ARIMA,BG,Cases,0.209785070701138,2021-06-21,3
MUNI-ARIMA,CY,Cases,0.399368930901973,2021-06-21,3
MUNI-ARIMA,EE,Cases,0.466982814489994,2021-06-21,3
MUNI-ARIMA,ES,Cases,0.352640523119646,2021-06-21,3
MUNI-ARIMA,GR,Cases,0.333384221274989,2021-06-21,3
MUNI-ARIMA,HR,Cases,0.241047111629479,2021-06-21,3
MUNI-ARIMA,HU,Cases,0.213071423371525,2021-06-21,3
MUNI-ARIMA,HU,Deaths,0.340053037084238,2021-06-21,3
MUNI-ARIMA,IT,Cases,0.236462989761402,2021-06-21,3
MUNI-ARIMA,LT,Cases,0.458356087716494,2021-06-21,3
MUNI-ARIMA,LV,Cases,0.235031007118935,2021-06-21,3
MUNI-ARIMA,LV,Deaths,0.256306293231838,2021-06-21,3
MUNI-ARIMA,RO,Cases,0.211754604180572,2021-06-21,3
MUNI-ARIMA,RO,Deaths,0.384426416885766,2021-06-21,3
MUNI-ARIMA,SI,Cases,0.219866029214589,2021-06-21,3
RobertWalraven-ESG,BE,Deaths,0.265994259758991,2021-06-21,3
RobertWalraven-ESG,CY,Deaths,0.308839586467204,2021-06-21,3
RobertWalraven-ESG,EE,Deaths,0.466479564064983,2021-06-21,3
RobertWalraven-ESG,FI,Cases,0.473509857754547,2021-06-21,3
RobertWalraven-ESG,GR,Deaths,0.498162171717417,2021-06-21,3
RobertWalraven-ESG,HU,Deaths,0.308566896693602,2021-06-21,3
RobertWalraven-ESG,LT,Cases,0.187764321856857,2021-06-21,3
RobertWalraven-ESG,LU,Deaths,0.354979014437408,2021-06-21,3
RobertWalraven-ESG,MT,Deaths,0.333921316251805,2021-06-21,3
RobertWalraven-ESG,NO,Cases,0.532933898302986,2021-06-21,3
UMass-MechBayes,BE,Deaths,0.44166957310728,2021-06-21,3
UMass-MechBayes,BG,Deaths,0.382431892702847,2021-06-21,3
UMass-MechBayes,CY,Deaths,0.358928312952465,2021-06-21,3
UMass-MechBayes,EE,Deaths,0.31856981967378,2021-06-21,3
UMass-MechBayes,FI,Deaths,0.463736183533895,2021-06-21,3
UMass-MechBayes,GR,Deaths,0.255093551019762,2021-06-21,3
UMass-MechBayes,HR,Deaths,0.206037047272495,2021-06-21,3
UMass-MechBayes,IT,Deaths,0.36674239224301,2021-06-21,3
UMass-MechBayes,LT,Deaths,0.321666228823461,2021-06-21,3
UMass-MechBayes,LU,Deaths,0.255303144303512,2021-06-21,3
UMass-MechBayes,LV,Deaths,0.419905691248357,2021-06-21,3
UMass-MechBayes,MT,Deaths,0.333880091397947,2021-06-21,3
UMass-MechBayes,PT,Deaths,0.351748165132926,2021-06-21,3
UMass-MechBayes,SI,Deaths,0.413856422250197,2021-06-21,3
UMass-MechBayes,SK,Deaths,0.329942148743688,2021-06-21,3
UMass-SemiMech,BG,Deaths,0.342700112636105,2021-06-21,3
UMass-SemiMech,CY,Deaths,0.332232100580331,2021-06-21,3
UMass-SemiMech,EE,Deaths,0.214950616261236,2021-06-21,3
UMass-SemiMech,FI,Cases,0.22592007811735,2021-06-21,3
UMass-SemiMech,FI,Deaths,0.320303415433287,2021-06-21,3
UMass-SemiMech,IT,Deaths,0.280923519870654,2021-06-21,3
UMass-SemiMech,LV,Deaths,0.323788015519805,2021-06-21,3
UMass-SemiMech,MT,Cases,0.250912520792347,2021-06-21,3
UMass-SemiMech,MT,Deaths,0.332198592350248,2021-06-21,3
UMass-SemiMech,NO,Cases,0.234216181437253,2021-06-21,3
UMass-SemiMech,PT,Deaths,0.341196341871792,2021-06-21,3
UMass-SemiMech,RO,Deaths,0.266695638319108,2021-06-21,3
UMass-SemiMech,SI,Deaths,0.193156645566211,2021-06-21,3
UMass-SemiMech,SK,Cases,0.446167652406392,2021-06-21,3
UMass-SemiMech,SK,Deaths,0.363596350844447,2021-06-21,3
epiforecasts-EpiNow2,AT,Cases,0.310876403603111,2021-06-21,3
epiforecasts-EpiNow2,AT,Deaths,0.33005922175969,2021-06-21,3
epiforecasts-EpiNow2,BE,Cases,0.359163747627424,2021-06-21,3
epiforecasts-EpiNow2,BG,Cases,0.401764097178836,2021-06-21,3
epiforecasts-EpiNow2,EE,Cases,0.335876170365066,2021-06-21,3
epiforecasts-EpiNow2,FI,Deaths,0.215960401032818,2021-06-21,3
epiforecasts-EpiNow2,GR,Cases,0.341190332654005,2021-06-21,3
epiforecasts-EpiNow2,HR,Cases,0.389357871374662,2021-06-21,3
epiforecasts-EpiNow2,HR,Deaths,0.570415753371884,2021-06-21,3
epiforecasts-EpiNow2,HU,Cases,0.369496078237473,2021-06-21,3
epiforecasts-EpiNow2,IT,Cases,0.453185574778381,2021-06-21,3
epiforecasts-EpiNow2,IT,Deaths,0.352334087886336,2021-06-21,3
epiforecasts-EpiNow2,LT,Cases,0.353879590426649,2021-06-21,3
epiforecasts-EpiNow2,LT,Deaths,0.403878451517314,2021-06-21,3
epiforecasts-EpiNow2,LU,Deaths,0.389717841259081,2021-06-21,3
epiforecasts-EpiNow2,LV,Cases,0.629897932870978,2021-06-21,3
epiforecasts-EpiNow2,PT,Cases,0.299453703871226,2021-06-21,3
epiforecasts-EpiNow2,PT,Deaths,0.307055492995282,2021-06-21,3
epiforecasts-EpiNow2,RO,Cases,0.528533949658182,2021-06-21,3
epiforecasts-EpiNow2,SI,Cases,0.472273677927168,2021-06-21,3
epiforecasts-EpiNow2,SI,Deaths,0.392986932183593,2021-06-21,3
IEM_Health-CovidProject,AT,Cases,0.388130305504062,2021-06-28,3
IEM_Health-CovidProject,AT,Deaths,0.35476667956736,2021-06-28,3
IEM_Health-CovidProject,BE,Cases,0.27733728199041,2021-06-28,3
IEM_Health-CovidProject,BE,Deaths,0.278181346301766,2021-06-28,3
IEM_Health-CovidProject,BG,Cases,0.285244724744276,2021-06-28,3
IEM_Health-CovidProject,EE,Cases,0.380208341685358,2021-06-28,3
IEM_Health-CovidProject,FI,Cases,0.332143280546511,2021-06-28,3
IEM_Health-CovidProject,GR,Cases,0.353700437557802,2021-06-28,3
IEM_Health-CovidProject,GR,Deaths,0.391678859243277,2021-06-28,3
IEM_Health-CovidProject,HR,Cases,0.271518576320997,2021-06-28,3
IEM_Health-CovidProject,HU,Cases,0.316031946467245,2021-06-28,3
IEM_Health-CovidProject,HU,Deaths,0.417334453358527,2021-06-28,3
IEM_Health-CovidProject,IT,Cases,0.257059409204754,2021-06-28,3
IEM_Health-CovidProject,LV,Cases,0.232104899044952,2021-06-28,3
IEM_Health-CovidProject,MT,Cases,0.246636135377911,2021-06-28,3
IEM_Health-CovidProject,PT,Cases,0.351078605396677,2021-06-28,3
IEM_Health-CovidProject,RO,Cases,0.363204860530128,2021-06-28,3
IEM_Health-CovidProject,RO,Deaths,0.34736294095037,2021-06-28,3
IEM_Health-CovidProject,SI,Cases,0.244569304011375,2021-06-28,3
IEM_Health-CovidProject,SK,Cases,0.291853876558073,2021-06-28,3
ILM-EKF,AT,Cases,0.412053085893237,2021-06-28,3
ILM-EKF,AT,Deaths,0.336535514239092,2021-06-28,3
ILM-EKF,BE,Cases,0.352467987342855,2021-06-28,3
ILM-EKF,BG,Cases,0.337497489671215,2021-06-28,3
ILM-EKF,ES,Cases,0.396545931192981,2021-06-28,3
ILM-EKF,GR,Cases,0.323326653023506,2021-06-28,3
ILM-EKF,HR,Cases,0.397492686049035,2021-06-28,3
ILM-EKF,HU,Cases,0.416183639643282,2021-06-28,3
ILM-EKF,HU,Deaths,0.317606696750943,2021-06-28,3
ILM-EKF,IT,Cases,0.287399536844354,2021-06-28,3
ILM-EKF,IT,Deaths,0.249941569020366,2021-06-28,3
ILM-EKF,LT,Deaths,0.285395093810128,2021-06-28,3
ILM-EKF,LV,Deaths,0.308747421039467,2021-06-28,3
ILM-EKF,MT,Cases,0.508234721530514,2021-06-28,3
ILM-EKF,PT,Cases,0.347992059924838,2021-06-28,3
ILM-EKF,RO,Cases,0.308987158051218,2021-06-28,3
ILM-EKF,SI,Cases,0.300023831227512,2021-06-28,3
ILM-EKF,SK,Cases,0.293549364632933,2021-06-28,3
ILM-EKF,SK,Deaths,0.336689780673302,2021-06-28,3
MUNI-ARIMA,CY,Cases,0.412352599002265,2021-06-28,3
MUNI-ARIMA,EE,Cases,0.412490808130149,2021-06-28,3
MUNI-ARIMA,ES,Cases,0.287218207030089,2021-06-28,3
MUNI-ARIMA,LT,Cases,0.371543879157068,2021-06-28,3
MUNI-ARIMA,LV,Cases,0.289885061851304,2021-06-28,3
MUNI-ARIMA,NO,Cases,0.387688718799226,2021-06-28,3
MUNI-ARIMA,RO,Deaths,0.365007492264567,2021-06-28,3
RobertWalraven-ESG,AT,Cases,0.1998166086027,2021-06-28,3
RobertWalraven-ESG,BE,Deaths,0.27595425199373,2021-06-28,3
RobertWalraven-ESG,CY,Deaths,0.322763283066855,2021-06-28,3
RobertWalraven-ESG,EE,Deaths,0.406763817282278,2021-06-28,3
RobertWalraven-ESG,GR,Deaths,0.331419519481406,2021-06-28,3
RobertWalraven-ESG,LT,Cases,0.188268975096413,2021-06-28,3
RobertWalraven-ESG,LU,Deaths,0.37536832974858,2021-06-28,3
RobertWalraven-ESG,MT,Deaths,0.268182155966847,2021-06-28,3
RobertWalraven-ESG,NO,Cases,0.339161236298784,2021-06-28,3
UB-BSLCoV,ES,Cases,0.31623586177693,2021-06-28,3
UMass-MechBayes,BE,Deaths,0.445864401704503,2021-06-28,3
UMass-MechBayes,BG,Deaths,0.388000823894711,2021-06-28,3
UMass-MechBayes,CY,Deaths,0.341803914661816,2021-06-28,3
UMass-MechBayes,EE,Deaths,0.337172414122384,2021-06-28,3
UMass-MechBayes,FI,Deaths,0.47025197916124,2021-06-28,3
UMass-MechBayes,GR,Deaths,0.276901621275317,2021-06-28,3
UMass-MechBayes,HR,Deaths,0.364512509506403,2021-06-28,3
UMass-MechBayes,HU,Deaths,0.26505884989053,2021-06-28,3
UMass-MechBayes,IT,Deaths,0.375294554241984,2021-06-28,3
UMass-MechBayes,LT,Deaths,0.322789014391126,2021-06-28,3
UMass-MechBayes,LU,Deaths,0.234178723777786,2021-06-28,3
UMass-MechBayes,LV,Deaths,0.337900109719122,2021-06-28,3
UMass-MechBayes,MT,Deaths,0.35907063739634,2021-06-28,3
UMass-MechBayes,PT,Deaths,0.355273159295097,2021-06-28,3
UMass-MechBayes,SI,Deaths,0.390360014003336,2021-06-28,3
UMass-MechBayes,SK,Deaths,0.327683386525749,2021-06-28,3
UMass-SemiMech,AT,Deaths,0.308697806193548,2021-06-28,3
UMass-SemiMech,BG,Deaths,0.318169243885689,2021-06-28,3
UMass-SemiMech,CY,Cases,0.356321104727427,2021-06-28,3
UMass-SemiMech,CY,Deaths,0.335432802271329,2021-06-28,3
UMass-SemiMech,EE,Deaths,0.256063768595338,2021-06-28,3
UMass-SemiMech,FI,Cases,0.327416425202654,2021-06-28,3
UMass-SemiMech,FI,Deaths,0.311264712531422,2021-06-28,3
UMass-SemiMech,HR,Deaths,0.301127734718712,2021-06-28,3
UMass-SemiMech,MT,Cases,0.245129143091575,2021-06-28,3
UMass-SemiMech,MT,Deaths,0.372747206636814,2021-06-28,3
UMass-SemiMech,NO,Cases,0.27315004490199,2021-06-28,3
UMass-SemiMech,PT,Deaths,0.331982848390365,2021-06-28,3
UMass-SemiMech,RO,Deaths,0.287629566785064,2021-06-28,3
UMass-SemiMech,SI,Deaths,0.203069638845038,2021-06-28,3
UMass-SemiMech,SK,Cases,0.414596758808994,2021-06-28,3
UMass-SemiMech,SK,Deaths,0.335626832800949,2021-06-28,3
epiforecasts-EpiNow2,BE,Cases,0.370194730666735,2021-06-28,3
epiforecasts-EpiNow2,BG,Cases,0.377257785584509,2021-06-28,3
epiforecasts-EpiNow2,BG,Deaths,0.2938299322196,2021-06-28,3
epiforecasts-EpiNow2,CY,Cases,0.231326296270308,2021-06-28,3
epiforecasts-EpiNow2,EE,Cases,0.207300850184493,2021-06-28,3
epiforecasts-EpiNow2,FI,Cases,0.340440294250835,2021-06-28,3
epiforecasts-EpiNow2,FI,Deaths,0.218483308307338,2021-06-28,3
epiforecasts-EpiNow2,GR,Cases,0.322972909418691,2021-06-28,3
epiforecasts-EpiNow2,HR,Cases,0.330988737629968,2021-06-28,3
epiforecasts-EpiNow2,HR,Deaths,0.334359755774884,2021-06-28,3
epiforecasts-EpiNow2,HU,Cases,0.267784413889473,2021-06-28,3
epiforecasts-EpiNow2,IT,Cases,0.455541053950892,2021-06-28,3
epiforecasts-EpiNow2,IT,Deaths,0.37476387673765,2021-06-28,3
epiforecasts-EpiNow2,LT,Cases,0.440187145746519,2021-06-28,3
epiforecasts-EpiNow2,LT,Deaths,0.391815891798746,2021-06-28,3
epiforecasts-EpiNow2,LU,Deaths,0.390452946473634,2021-06-28,3
epiforecasts-EpiNow2,LV,Cases,0.478010039103744,2021-06-28,3
epiforecasts-EpiNow2,LV,Deaths,0.353352469241412,2021-06-28,3
epiforecasts-EpiNow2,PT,Cases,0.300929334678485,2021-06-28,3
epiforecasts-EpiNow2,PT,Deaths,0.312743992314539,2021-06-28,3
epiforecasts-EpiNow2,RO,Cases,0.327807981418654,2021-06-28,3
epiforecasts-EpiNow2,SI,Cases,0.455406864761114,2021-06-28,3
epiforecasts-EpiNow2,SI,Deaths,0.406570347151626,2021-06-28,3
IEM_Health-CovidProject,AT,Cases,0.273857511118928,2021-07-05,3
IEM_Health-CovidProject,AT,Deaths,0.331414713387188,2021-07-05,3
IEM_Health-CovidProject,BE,Cases,0.348037556619459,2021-07-05,3
IEM_Health-CovidProject,BG,Cases,0.337648982232403,2021-07-05,3
IEM_Health-CovidProject,EE,Cases,0.40879043285044,2021-07-05,3
IEM_Health-CovidProject,ES,Cases,0.307091663515571,2021-07-05,3
IEM_Health-CovidProject,FI,Deaths,0.43337688956956,2021-07-05,3
IEM_Health-CovidProject,GR,Cases,0.333167914786282,2021-07-05,3
IEM_Health-CovidProject,GR,Deaths,0.399999477651915,2021-07-05,3
IEM_Health-CovidProject,HR,Cases,0.359207087711147,2021-07-05,3
IEM_Health-CovidProject,HU,Cases,0.205476556831798,2021-07-05,3
IEM_Health-CovidProject,IT,Cases,0.285940940948696,2021-07-05,3
IEM_Health-CovidProject,LT,Deaths,0.264922057632748,2021-07-05,3
IEM_Health-CovidProject,NO,Cases,0.371755944869457,2021-07-05,3
IEM_Health-CovidProject,RO,Cases,0.340773516354653,2021-07-05,3
IEM_Health-CovidProject,RO,Deaths,0.33628260546645,2021-07-05,3
IEM_Health-CovidProject,SK,Cases,0.390340434938438,2021-07-05,3
ILM-EKF,AT,Cases,0.394997111684749,2021-07-05,3
ILM-EKF,AT,Deaths,0.349243633688605,2021-07-05,3
ILM-EKF,BE,Cases,0.366752965098976,2021-07-05,3
ILM-EKF,BG,Cases,0.321903612301157,2021-07-05,3
ILM-EKF,EE,Cases,0.273446064133626,2021-07-05,3
ILM-EKF,ES,Cases,0.3209569950917,2021-07-05,3
ILM-EKF,FI,Cases,0.304939942519555,2021-07-05,3
ILM-EKF,HR,Cases,0.345012786606998,2021-07-05,3
ILM-EKF,HU,Cases,0.370476476860895,2021-07-05,3
ILM-EKF,IT,Cases,0.35009935677799,2021-07-05,3
ILM-EKF,LV,Cases,0.242445513239086,2021-07-05,3
ILM-EKF,MT,Cases,0.346880141053152,2021-07-05,3
ILM-EKF,PT,Cases,0.349151367356521,2021-07-05,3
ILM-EKF,RO,Cases,0.272246364690515,2021-07-05,3
ILM-EKF,SI,Cases,0.295269881182461,2021-07-05,3
ILM-EKF,SK,Cases,0.314742448598768,2021-07-05,3
MUNI-ARIMA,CY,Cases,0.36891004589747,2021-07-05,3
MUNI-ARIMA,EE,Cases,0.317763503015934,2021-07-05,3
MUNI-ARIMA,EE,Deaths,0.298412813391291,2021-07-05,3
MUNI-ARIMA,ES,Cases,0.371951341392729,2021-07-05,3
MUNI-ARIMA,FI,Cases,0.341988419302124,2021-07-05,3
MUNI-ARIMA,GR,Cases,0.327454355452653,2021-07-05,3
MUNI-ARIMA,LT,Cases,0.406214575369817,2021-07-05,3
MUNI-ARIMA,LV,Cases,0.33866962582053,2021-07-05,3
MUNI-ARIMA,NO,Cases,0.301948207676842,2021-07-05,3
MUNI-ARIMA,PT,Cases,0.31542985301839,2021-07-05,3
MUNI-ARIMA,RO,Deaths,0.330680782503182,2021-07-05,3
MUNI-ARIMA,SI,Cases,0.265467877470013,2021-07-05,3
RobertWalraven-ESG,BE,Deaths,0.261530518547245,2021-07-05,3
RobertWalraven-ESG,CY,Deaths,0.340361498066123,2021-07-05,3
RobertWalraven-ESG,EE,Deaths,0.430598115615491,2021-07-05,3
RobertWalraven-ESG,GR,Deaths,0.256548822943279,2021-07-05,3
RobertWalraven-ESG,LT,Cases,0.252551805857568,2021-07-05,3
RobertWalraven-ESG,LU,Deaths,0.326090778282752,2021-07-05,3
RobertWalraven-ESG,MT,Cases,0.354749938244118,2021-07-05,3
RobertWalraven-ESG,MT,Deaths,0.211943129313941,2021-07-05,3
RobertWalraven-ESG,SI,Deaths,0.301657312746194,2021-07-05,3
UMass-MechBayes,BE,Deaths,0.475426444562743,2021-07-05,3
UMass-MechBayes,BG,Deaths,0.332135891464595,2021-07-05,3
UMass-MechBayes,CY,Deaths,0.329748867003864,2021-07-05,3
UMass-MechBayes,FI,Deaths,0.319003811326885,2021-07-05,3
UMass-MechBayes,GR,Deaths,0.343451699404806,2021-07-05,3
UMass-MechBayes,HR,Deaths,0.470196717200809,2021-07-05,3
UMass-MechBayes,HU,Deaths,0.369633922387181,2021-07-05,3
UMass-MechBayes,IT,Deaths,0.330694333436769,2021-07-05,3
UMass-MechBayes,LT,Deaths,0.189317281583101,2021-07-05,3
UMass-MechBayes,LV,Deaths,0.355352976842439,2021-07-05,3
UMass-MechBayes,MT,Deaths,0.402519072018418,2021-07-05,3
UMass-MechBayes,PT,Deaths,0.364773198502377,2021-07-05,3
UMass-MechBayes,RO,Deaths,0.333036612030368,2021-07-05,3
UMass-MechBayes,SI,Deaths,0.319418162715752,2021-07-05,3
UMass-MechBayes,SK,Deaths,0.349569027811533,2021-07-05,3
UMass-SemiMech,AT,Deaths,0.319341652924208,2021-07-05,3
UMass-SemiMech,BG,Deaths,0.358483616257089,2021-07-05,3
UMass-SemiMech,CY,Cases,0.292789109034234,2021-07-05,3
UMass-SemiMech,CY,Deaths,0.329889634930013,2021-07-05,3
UMass-SemiMech,FI,Cases,0.353071638178321,2021-07-05,3
UMass-SemiMech,FI,Deaths,0.247619299103555,2021-07-05,3
UMass-SemiMech,GR,Cases,0.339377729761065,2021-07-05,3
UMass-SemiMech,HR,Deaths,0.250421195212669,2021-07-05,3
UMass-SemiMech,HU,Deaths,0.324314179310506,2021-07-05,3
UMass-SemiMech,IT,Deaths,0.297193613604583,2021-07-05,3
UMass-SemiMech,LU,Deaths,0.279345498020977,2021-07-05,3
UMass-SemiMech,LV,Deaths,0.327108888596401,2021-07-05,3
UMass-SemiMech,MT,Cases,0.29836992070273,2021-07-05,3
UMass-SemiMech,MT,Deaths,0.385537798667641,2021-07-05,3
UMass-SemiMech,NO,Cases,0.326295847453701,2021-07-05,3
UMass-SemiMech,PT,Cases,0.335418779625089,2021-07-05,3
UMass-SemiMech,PT,Deaths,0.358460844961404,2021-07-05,3
UMass-SemiMech,SK,Cases,0.294917116462794,2021-07-05,3
UMass-SemiMech,SK,Deaths,0.29246041136765,2021-07-05,3
epiforecasts-EpiNow2,AT,Cases,0.331145377196323,2021-07-05,3
epiforecasts-EpiNow2,BE,Cases,0.285209478281565,2021-07-05,3
epiforecasts-EpiNow2,BE,Deaths,0.263043036890012,2021-07-05,3
epiforecasts-EpiNow2,BG,Cases,0.340447405466441,2021-07-05,3
epiforecasts-EpiNow2,BG,Deaths,0.309380492278315,2021-07-05,3
epiforecasts-EpiNow2,CY,Cases,0.338300845068296,2021-07-05,3
epiforecasts-EpiNow2,EE,Deaths,0.270989070993218,2021-07-05,3
epiforecasts-EpiNow2,HR,Cases,0.295780125681855,2021-07-05,3
epiforecasts-EpiNow2,HR,Deaths,0.279382087586522,2021-07-05,3
epiforecasts-EpiNow2,HU,Cases,0.424046966307307,2021-07-05,3
epiforecasts-EpiNow2,HU,Deaths,0.306051898302313,2021-07-05,3
epiforecasts-EpiNow2,IT,Cases,0.363959702273314,2021-07-05,3
epiforecasts-EpiNow2,IT,Deaths,0.372112052958648,2021-07-05,3
epiforecasts-EpiNow2,LT,Cases,0.341233618772615,2021-07-05,3
epiforecasts-EpiNow2,LT,Deaths,0.545760660784152,2021-07-05,3
epiforecasts-EpiNow2,LU,Deaths,0.394563723696271,2021-07-05,3
epiforecasts-EpiNow2,LV,Cases,0.418884860940384,2021-07-05,3
epiforecasts-EpiNow2,LV,Deaths,0.31753813456116,2021-07-05,3
epiforecasts-EpiNow2,PT,Deaths,0.276765956536219,2021-07-05,3
epiforecasts-EpiNow2,RO,Cases,0.386980118954831,2021-07-05,3
epiforecasts-EpiNow2,SI,Cases,0.439262241347526,2021-07-05,3
epiforecasts-EpiNow2,SI,Deaths,0.378924524538055,2021-07-05,3
epiforecasts-EpiNow2,SK,Deaths,0.357970560820817,2021-07-05,3
IEM_Health-CovidProject,AT,Cases,0.308234097159344,2021-07-12,3
IEM_Health-CovidProject,AT,Deaths,0.432669168637012,2021-07-12,3
IEM_Health-CovidProject,BE,Cases,0.350146627741782,2021-07-12,3
IEM_Health-CovidProject,BG,Cases,0.41826853421015,2021-07-12,3
IEM_Health-CovidProject,BG,Deaths,0.378768616028639,2021-07-12,3
IEM_Health-CovidProject,CY,Cases,0.287891555366033,2021-07-12,3
IEM_Health-CovidProject,EE,Cases,0.350817340474294,2021-07-12,3
IEM_Health-CovidProject,EE,Deaths,0.283794216829997,2021-07-12,3
IEM_Health-CovidProject,FI,Cases,0.311370025928123,2021-07-12,3
IEM_Health-CovidProject,FI,Deaths,0.491757464966652,2021-07-12,3
IEM_Health-CovidProject,GR,Cases,0.328390107955427,2021-07-12,3
IEM_Health-CovidProject,GR,Deaths,0.28555279279865,2021-07-12,3
IEM_Health-CovidProject,HR,Cases,0.436831768736066,2021-07-12,3
IEM_Health-CovidProject,HR,Deaths,0.254054259925673,2021-07-12,3
IEM_Health-CovidProject,HU,Cases,0.196054250642419,2021-07-12,3
IEM_Health-CovidProject,IT,Cases,0.331765427075003,2021-07-12,3
IEM_Health-CovidProject,NO,Cases,0.399928095923767,2021-07-12,3
IEM_Health-CovidProject,RO,Cases,0.410717924338351,2021-07-12,3
IEM_Health-CovidProject,SK,Cases,0.393092205598762,2021-07-12,3
ILM-EKF,AT,Cases,0.387637968347309,2021-07-12,3
ILM-EKF,AT,Deaths,0.322548587234937,2021-07-12,3
