location,forecast_date,quantile,horizon,target_type,model,prediction,true_value,availability,model_type,target_end_date,population,period_cat
AT,2021-04-12,0.01,1,Cases,weighted.mean_ensemble,12426.5388714565,17997,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.01,1,Deaths,weighted.mean_ensemble,114.374532974693,250,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.01,2,Cases,weighted.mean_ensemble,8817.70480975422,16139,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.01,2,Deaths,weighted.mean_ensemble,98.8847366185461,236,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.01,3,Cases,weighted.mean_ensemble,6209.95993510171,13927,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.01,3,Deaths,weighted.mean_ensemble,76.8499849478009,176,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.01,4,Cases,weighted.mean_ensemble,4430.56034503274,10270,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.01,4,Deaths,weighted.mean_ensemble,54.3194466329763,174,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.025,1,Cases,weighted.mean_ensemble,13048.4730920606,17997,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.025,1,Deaths,weighted.mean_ensemble,128.072909726082,250,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.025,2,Cases,weighted.mean_ensemble,9524.52892527623,16139,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.025,2,Deaths,weighted.mean_ensemble,111.851725571445,236,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.025,3,Cases,weighted.mean_ensemble,6914.03948005646,13927,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.025,3,Deaths,weighted.mean_ensemble,89.8169739007001,176,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.025,4,Cases,weighted.mean_ensemble,5058.72100604795,10270,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.025,4,Deaths,weighted.mean_ensemble,69.3970276631938,174,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.05,1,Cases,weighted.mean_ensemble,13613.3135277004,17997,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.05,1,Deaths,weighted.mean_ensemble,140.366802063117,250,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.05,2,Cases,weighted.mean_ensemble,10214.4180092287,16139,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.05,2,Deaths,weighted.mean_ensemble,125.963013449029,236,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.05,3,Cases,weighted.mean_ensemble,7630.92764462756,13927,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.05,3,Deaths,weighted.mean_ensemble,105.324319480795,176,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.05,4,Cases,weighted.mean_ensemble,5723.21180848999,10270,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.05,4,Deaths,weighted.mean_ensemble,84.1315476858575,174,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.1,1,Cases,weighted.mean_ensemble,14312.2619720799,17997,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.1,1,Deaths,weighted.mean_ensemble,156.441946669425,250,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.1,2,Cases,weighted.mean_ensemble,11071.8475636357,16139,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.1,2,Deaths,weighted.mean_ensemble,142.988293584553,236,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.1,3,Cases,weighted.mean_ensemble,8504.03567337965,13927,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.1,3,Deaths,weighted.mean_ensemble,120.770937454356,176,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.1,4,Cases,weighted.mean_ensemble,6571.13146761467,10270,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.1,4,Deaths,weighted.mean_ensemble,101.470010006009,174,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.15,1,Cases,weighted.mean_ensemble,14835.3060089073,17997,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.15,1,Deaths,weighted.mean_ensemble,167.331354592107,250,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.15,2,Cases,weighted.mean_ensemble,11792.8855344249,16139,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.15,2,Deaths,weighted.mean_ensemble,154.79482598935,236,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.15,3,Cases,weighted.mean_ensemble,9303.45180669755,13927,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.15,3,Deaths,weighted.mean_ensemble,134.477740917586,176,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.15,4,Cases,weighted.mean_ensemble,7374.0869432714,10270,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.15,4,Deaths,weighted.mean_ensemble,115.044073480571,174,1,ensemble,2021-05-08,8809212,1
AT,2021-04-12,0.2,1,Cases,weighted.mean_ensemble,15241.0660065226,17997,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.2,1,Deaths,weighted.mean_ensemble,177.716549158868,250,1,ensemble,2021-04-17,8809212,1
AT,2021-04-12,0.2,2,Cases,weighted.mean_ensemble,12305.3033818552,16139,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.2,2,Deaths,weighted.mean_ensemble,165.374183951579,236,1,ensemble,2021-04-24,8809212,1
AT,2021-04-12,0.2,3,Cases,weighted.mean_ensemble,9906.91177836753,13927,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.2,3,Deaths,weighted.mean_ensemble,144.965796650088,176,1,ensemble,2021-05-01,8809212,1
AT,2021-04-12,0.2,4,Cases,weighted.mean_ensemble,7994.43020202605,10270,1,ensemble,2021-05-08,8809212,1
