location,forecast_date,quantile,horizon,target_type,model,prediction,true_value,availability,model_type,target_end_date,population,period_cat
AT,2021-03-15,0.01,1,Cases,median_ensemble,16075.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.01,1,Deaths,median_ensemble,96,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.01,2,Cases,median_ensemble,15642.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.01,2,Deaths,median_ensemble,91,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.01,3,Cases,median_ensemble,14814,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.01,3,Deaths,median_ensemble,79,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.01,4,Cases,median_ensemble,13842,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.01,4,Deaths,median_ensemble,56,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.025,1,Cases,median_ensemble,16567,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.025,1,Deaths,median_ensemble,107,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.025,2,Cases,median_ensemble,16289.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.025,2,Deaths,median_ensemble,104,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.025,3,Cases,median_ensemble,15817.5,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.025,3,Deaths,median_ensemble,93,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.025,4,Cases,median_ensemble,15035,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.025,4,Deaths,median_ensemble,72,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.05,1,Cases,median_ensemble,17154.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.05,1,Deaths,median_ensemble,117,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.05,2,Cases,median_ensemble,17131,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.05,2,Deaths,median_ensemble,115,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.05,3,Cases,median_ensemble,16969.5,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.05,3,Deaths,median_ensemble,106,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.05,4,Cases,median_ensemble,16519,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.05,4,Deaths,median_ensemble,88,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.1,1,Cases,median_ensemble,17969.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.1,1,Deaths,median_ensemble,127,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.1,2,Cases,median_ensemble,18584,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.1,2,Deaths,median_ensemble,127,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.1,3,Cases,median_ensemble,18866,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.1,3,Deaths,median_ensemble,120,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.1,4,Cases,median_ensemble,18929,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.1,4,Deaths,median_ensemble,115,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.15,1,Cases,median_ensemble,18548.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.15,1,Deaths,median_ensemble,135,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.15,2,Cases,median_ensemble,19609.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.15,2,Deaths,median_ensemble,136,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.15,3,Cases,median_ensemble,20202.5,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.15,3,Deaths,median_ensemble,130,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.15,4,Cases,median_ensemble,20684,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.15,4,Deaths,median_ensemble,138,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.2,1,Cases,median_ensemble,18994.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.2,1,Deaths,median_ensemble,140,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.2,2,Cases,median_ensemble,20390.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.2,2,Deaths,median_ensemble,143,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.2,3,Cases,median_ensemble,21445.5,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.2,3,Deaths,median_ensemble,143,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.2,4,Cases,median_ensemble,22435.5,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.2,4,Deaths,median_ensemble,159,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.25,1,Cases,median_ensemble,19332,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.25,1,Deaths,median_ensemble,145,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.25,2,Cases,median_ensemble,21193.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.25,2,Deaths,median_ensemble,148,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.25,3,Cases,median_ensemble,22662,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.25,3,Deaths,median_ensemble,160,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.25,4,Cases,median_ensemble,24036.5,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.25,4,Deaths,median_ensemble,175,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.3,1,Cases,median_ensemble,19696.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.3,1,Deaths,median_ensemble,150,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.3,2,Cases,median_ensemble,21904.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.3,2,Deaths,median_ensemble,154,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.3,3,Cases,median_ensemble,23808.5,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.3,3,Deaths,median_ensemble,166,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.3,4,Cases,median_ensemble,25380.5,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.3,4,Deaths,median_ensemble,181,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.35,1,Cases,median_ensemble,20037.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.35,1,Deaths,median_ensemble,154,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.35,2,Cases,median_ensemble,22451,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.35,2,Deaths,median_ensemble,163,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.35,3,Cases,median_ensemble,24826,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.35,3,Deaths,median_ensemble,170,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.35,4,Cases,median_ensemble,27137,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.35,4,Deaths,median_ensemble,187,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.4,1,Cases,median_ensemble,20351,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.4,1,Deaths,median_ensemble,158,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.4,2,Cases,median_ensemble,23011,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.4,2,Deaths,median_ensemble,166,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.4,3,Cases,median_ensemble,25985.5,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.4,3,Deaths,median_ensemble,174,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.4,4,Cases,median_ensemble,29011,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.4,4,Deaths,median_ensemble,193,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.45,1,Cases,median_ensemble,20740,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.45,1,Deaths,median_ensemble,165,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.45,2,Cases,median_ensemble,23811.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.45,2,Deaths,median_ensemble,169,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.45,3,Cases,median_ensemble,27298.5,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.45,3,Deaths,median_ensemble,179,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.45,4,Cases,median_ensemble,31181.5,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.45,4,Deaths,median_ensemble,198,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.5,1,Cases,median_ensemble,21172,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.5,1,Deaths,median_ensemble,166,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.5,2,Cases,median_ensemble,24712,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.5,2,Deaths,median_ensemble,172,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.5,3,Cases,median_ensemble,28471,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.5,3,Deaths,median_ensemble,183,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.5,4,Cases,median_ensemble,33087,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.5,4,Deaths,median_ensemble,204,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.55,1,Cases,median_ensemble,21664.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.55,1,Deaths,median_ensemble,169,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.55,2,Cases,median_ensemble,25501.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.55,2,Deaths,median_ensemble,176,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.55,3,Cases,median_ensemble,29598,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.55,3,Deaths,median_ensemble,187,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.55,4,Cases,median_ensemble,34423,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.55,4,Deaths,median_ensemble,210,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.6,1,Cases,median_ensemble,22107,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.6,1,Deaths,median_ensemble,173,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.6,2,Cases,median_ensemble,26238.5,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.6,2,Deaths,median_ensemble,181,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.6,3,Cases,median_ensemble,30721,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.6,3,Deaths,median_ensemble,191,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.6,4,Cases,median_ensemble,35734.5,18699,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.6,4,Deaths,median_ensemble,216,270,1,ensemble,2021-04-10,8809212,1
AT,2021-03-15,0.65,1,Cases,median_ensemble,22501.5,19840,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.65,1,Deaths,median_ensemble,177,233,1,ensemble,2021-03-20,8809212,1
AT,2021-03-15,0.65,2,Cases,median_ensemble,26995,22004,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.65,2,Deaths,median_ensemble,185,235,1,ensemble,2021-03-27,8809212,1
AT,2021-03-15,0.65,3,Cases,median_ensemble,32010,21603,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.65,3,Deaths,median_ensemble,196,235,1,ensemble,2021-04-03,8809212,1
AT,2021-03-15,0.65,4,Cases,median_ensemble,37274,18699,1,ensemble,2021-04-10,8809212,1
