location,forecast_date,quantile,horizon,target_type,model,prediction,true_value,availability,model_type,target_end_date,population,period_cat
CZ,2021-03-15,0.01,1,Cases,median_ensemble,47572.5,67298,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.01,1,Deaths,median_ensemble,1172,1447,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.01,2,Cases,median_ensemble,30470,51615,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.01,2,Deaths,median_ensemble,1008,1248,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.01,3,Cases,median_ensemble,17050.5,38713,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.01,3,Deaths,median_ensemble,816.5,1089,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.01,4,Cases,median_ensemble,11972,28238,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.01,4,Deaths,median_ensemble,708,867,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.025,1,Cases,median_ensemble,51338,67298,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.025,1,Deaths,median_ensemble,1225.5,1447,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.025,2,Cases,median_ensemble,33498.5,51615,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.025,2,Deaths,median_ensemble,1107,1248,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.025,3,Cases,median_ensemble,21113.5,38713,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.025,3,Deaths,median_ensemble,923.5,1089,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.025,4,Cases,median_ensemble,15624,28238,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.025,4,Deaths,median_ensemble,794,867,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.05,1,Cases,median_ensemble,54674.5,67298,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.05,1,Deaths,median_ensemble,1275.5,1447,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.05,2,Cases,median_ensemble,36920.5,51615,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.05,2,Deaths,median_ensemble,1178.5,1248,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.05,3,Cases,median_ensemble,25196.5,38713,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.05,3,Deaths,median_ensemble,1024,1089,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.05,4,Cases,median_ensemble,19216.5,28238,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.05,4,Deaths,median_ensemble,883.5,867,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.1,1,Cases,median_ensemble,59256,67298,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.1,1,Deaths,median_ensemble,1344.5,1447,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.1,2,Cases,median_ensemble,42378.5,51615,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.1,2,Deaths,median_ensemble,1294.5,1248,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.1,3,Cases,median_ensemble,30444.5,38713,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.1,3,Deaths,median_ensemble,1158.5,1089,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.1,4,Cases,median_ensemble,24053,28238,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.1,4,Deaths,median_ensemble,1028.5,867,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.15,1,Cases,median_ensemble,62274.5,67298,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.15,1,Deaths,median_ensemble,1384,1447,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.15,2,Cases,median_ensemble,47296.5,51615,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.15,2,Deaths,median_ensemble,1362.5,1248,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.15,3,Cases,median_ensemble,34376,38713,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.15,3,Deaths,median_ensemble,1249,1089,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.15,4,Cases,median_ensemble,27858,28238,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.15,4,Deaths,median_ensemble,1140.5,867,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.2,1,Cases,median_ensemble,64771.5,67298,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.2,1,Deaths,median_ensemble,1418.5,1447,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.2,2,Cases,median_ensemble,51014.5,51615,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.2,2,Deaths,median_ensemble,1412,1248,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.2,3,Cases,median_ensemble,37763.5,38713,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.2,3,Deaths,median_ensemble,1325.5,1089,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.2,4,Cases,median_ensemble,31271.5,28238,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.2,4,Deaths,median_ensemble,1216.5,867,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.25,1,Cases,median_ensemble,66983,67298,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.25,1,Deaths,median_ensemble,1448,1447,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.25,2,Cases,median_ensemble,54480,51615,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.25,2,Deaths,median_ensemble,1463.5,1248,1,ensemble,2021-03-27,10591323,1
CZ,2021-03-15,0.25,3,Cases,median_ensemble,41831,38713,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.25,3,Deaths,median_ensemble,1369,1089,1,ensemble,2021-04-03,10591323,1
CZ,2021-03-15,0.25,4,Cases,median_ensemble,34525.5,28238,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.25,4,Deaths,median_ensemble,1264.5,867,1,ensemble,2021-04-10,10591323,1
CZ,2021-03-15,0.3,1,Cases,median_ensemble,69006.5,67298,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.3,1,Deaths,median_ensemble,1476,1447,1,ensemble,2021-03-20,10591323,1
CZ,2021-03-15,0.3,2,Cases,median_ensemble,57653,51615,1,ensemble,2021-03-27,10591323,1
