location,forecast_date,quantile,horizon,target_type,model,prediction,true_value,availability,model_type,target_end_date,population,period_cat
DE,2021-04-12,0.01,1,Cases,median_ensemble,83559.5,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.01,1,Deaths,median_ensemble,820.5,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.01,2,Cases,median_ensemble,60471.5,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.01,2,Deaths,median_ensemble,741,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.01,3,Cases,median_ensemble,44156.5,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.01,3,Deaths,median_ensemble,654,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.01,4,Cases,median_ensemble,25812,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.01,4,Deaths,median_ensemble,498.5,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.025,1,Cases,median_ensemble,90063,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.025,1,Deaths,median_ensemble,922.5,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.025,2,Cases,median_ensemble,67413,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.025,2,Deaths,median_ensemble,850,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.025,3,Cases,median_ensemble,50953,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.025,3,Deaths,median_ensemble,749,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.025,4,Cases,median_ensemble,35188.5,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.025,4,Deaths,median_ensemble,635,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.05,1,Cases,median_ensemble,95911,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.05,1,Deaths,median_ensemble,984.5,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.05,2,Cases,median_ensemble,76187.5,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.05,2,Deaths,median_ensemble,942,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.05,3,Cases,median_ensemble,59118,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.05,3,Deaths,median_ensemble,883,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.05,4,Cases,median_ensemble,44497.5,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.05,4,Deaths,median_ensemble,771,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.1,1,Cases,median_ensemble,103375.5,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.1,1,Deaths,median_ensemble,1084.5,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.1,2,Cases,median_ensemble,87496.5,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.1,2,Deaths,median_ensemble,1085,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.1,3,Cases,median_ensemble,72738.5,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.1,3,Deaths,median_ensemble,1061.5,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.1,4,Cases,median_ensemble,60604,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.1,4,Deaths,median_ensemble,983,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.15,1,Cases,median_ensemble,107099,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.15,1,Deaths,median_ensemble,1154,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.15,2,Cases,median_ensemble,95837.5,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.15,2,Deaths,median_ensemble,1181,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.15,3,Cases,median_ensemble,83882.5,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.15,3,Deaths,median_ensemble,1174.5,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.15,4,Cases,median_ensemble,72929.5,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.15,4,Deaths,median_ensemble,1127.5,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.2,1,Cases,median_ensemble,110015,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.2,1,Deaths,median_ensemble,1204,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.2,2,Cases,median_ensemble,101101.5,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.2,2,Deaths,median_ensemble,1266,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.2,3,Cases,median_ensemble,91407.5,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.2,3,Deaths,median_ensemble,1238.5,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.2,4,Cases,median_ensemble,82088.5,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.2,4,Deaths,median_ensemble,1235.5,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.25,1,Cases,median_ensemble,112578,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.25,1,Deaths,median_ensemble,1235,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.25,2,Cases,median_ensemble,103893,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.25,2,Deaths,median_ensemble,1344,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.25,3,Cases,median_ensemble,96747,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.25,3,Deaths,median_ensemble,1317.5,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.25,4,Cases,median_ensemble,91445,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.25,4,Deaths,median_ensemble,1308,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.3,1,Cases,median_ensemble,115063,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.3,1,Deaths,median_ensemble,1261.5,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.3,2,Cases,median_ensemble,108613,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.3,2,Deaths,median_ensemble,1410.5,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.3,3,Cases,median_ensemble,102561,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.3,3,Deaths,median_ensemble,1365.5,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.3,4,Cases,median_ensemble,97679.5,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.3,4,Deaths,median_ensemble,1384,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.35,1,Cases,median_ensemble,117570,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.35,1,Deaths,median_ensemble,1291,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.35,2,Cases,median_ensemble,113444.5,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.35,2,Deaths,median_ensemble,1443.5,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.35,3,Cases,median_ensemble,109547,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.35,3,Deaths,median_ensemble,1424,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.35,4,Cases,median_ensemble,107761.5,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.35,4,Deaths,median_ensemble,1444.5,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.4,1,Cases,median_ensemble,120484.5,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.4,1,Deaths,median_ensemble,1314,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.4,2,Cases,median_ensemble,118698.5,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.4,2,Deaths,median_ensemble,1474.5,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.4,3,Cases,median_ensemble,119883.5,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.4,3,Deaths,median_ensemble,1523.5,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.4,4,Cases,median_ensemble,121618.5,107141,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.4,4,Deaths,median_ensemble,1513.5,1566,1,ensemble,2021-05-08,82695000,1
DE,2021-04-12,0.45,1,Cases,median_ensemble,124024.5,142664,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.45,1,Deaths,median_ensemble,1338.5,1598,1,ensemble,2021-04-17,82695000,1
DE,2021-04-12,0.45,2,Cases,median_ensemble,124316.5,145568,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.45,2,Deaths,median_ensemble,1506.5,1597,1,ensemble,2021-04-24,82695000,1
DE,2021-04-12,0.45,3,Cases,median_ensemble,130596.5,131887,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.45,3,Deaths,median_ensemble,1626.5,1638,1,ensemble,2021-05-01,82695000,1
DE,2021-04-12,0.45,4,Cases,median_ensemble,134108,107141,1,ensemble,2021-05-08,82695000,1
