model,location,target_type,forecast_date,target_val,current_val,rel_score,average,nmod,ens_type
mean_ensemble,AT,Cases,2021-04-12,762.031594202899,704.364891304348,1.08187049583315,,3,mean
mean_ensemble,AT,Deaths,2021-04-12,17.8502898550724,14.5251086956522,1.22892642176341,,3,mean
mean_ensemble,BE,Cases,2021-04-12,2745.45666666666,1855.20413043478,1.47986769845281,,3,mean
mean_ensemble,BE,Deaths,2021-04-12,30.6630434782609,19.1259782608696,1.60321438516927,,3,mean
mean_ensemble,BG,Cases,2021-04-12,2353.34101449276,1838.12163043478,1.28029667652413,,3,mean
mean_ensemble,BG,Deaths,2021-04-12,57.2202898550724,57.014347826087,1.0036121088259,,3,mean
mean_ensemble,CY,Cases,2021-04-12,547.037246376812,558.194891304348,0.980011201998886,,3,mean
mean_ensemble,CY,Deaths,2021-04-12,1.78420289855073,1.60913043478261,1.10879942357921,,3,mean
mean_ensemble,EE,Cases,2021-04-12,246.394057971014,273.697826086957,0.900241194801205,,3,mean
mean_ensemble,EE,Deaths,2021-04-12,8.72934782608695,3.70108695652174,2.35859030837004,,3,mean
mean_ensemble,ES,Cases,2021-04-12,38507.6576086956,4677.57141304348,8.23240399950206,,3,mean
mean_ensemble,FI,Cases,2021-04-12,153.727826086957,209.044239130435,0.735384178614159,,3,mean
mean_ensemble,FI,Deaths,2021-04-12,3.76760869565218,3.75282608695652,1.00393906041824,,3,mean
mean_ensemble,GR,Cases,2021-04-12,2053.94695652174,1388.62836956522,1.47911925288177,,3,mean
mean_ensemble,GR,Deaths,2021-04-12,14.6547826086956,21.6976086956522,0.67541003316334,,3,mean
mean_ensemble,HR,Cases,2021-04-12,1648.5715942029,1222.92347826087,1.34805784949631,,3,mean
mean_ensemble,HR,Deaths,2021-04-12,42.0384782608696,27.8619565217391,1.50881285842469,,3,mean
mean_ensemble,HU,Cases,2021-04-12,1984.87050724638,4191.88326086957,0.473503288074543,,3,mean
mean_ensemble,HU,Deaths,2021-04-12,101.112826086957,73.4808695652174,1.37604286238358,,3,mean
mean_ensemble,IT,Cases,2021-04-12,10200.1848550725,4765.51576086957,2.14041572138484,,3,mean
mean_ensemble,IT,Deaths,2021-04-12,145.519347826087,138.299673913043,1.05220311594938,,3,mean
mean_ensemble,LT,Cases,2021-04-12,577.413985507247,559.798152173913,1.03146818771181,,3,mean
mean_ensemble,LT,Deaths,2021-04-12,5.27985507246377,6.65086956521739,0.793859362402214,,3,mean
mean_ensemble,LU,Deaths,2021-04-12,4.49311594202898,4.76869565217391,0.942210673474349,,3,mean
mean_ensemble,LV,Cases,2021-04-12,362.198550724638,306.542173913044,1.18156189114579,,3,mean
mean_ensemble,LV,Deaths,2021-04-12,4.93021739130435,4.43978260869565,1.11046369289527,,3,mean
mean_ensemble,MT,Cases,2021-04-12,53.4944202898551,40.8357608695652,1.30998955696511,,3,mean
mean_ensemble,MT,Deaths,2021-04-12,0.973840579710145,0.915217391304348,1.06405384006334,,3,mean
mean_ensemble,NO,Cases,2021-04-12,268.470289855073,475.378913043478,0.564750102473557,,3,mean
mean_ensemble,PT,Cases,2021-04-12,574.833260869566,576.78597826087,0.996614485329217,,3,mean
mean_ensemble,PT,Deaths,2021-04-12,5.58891304347826,15.3871739130435,0.363218942936664,,3,mean
mean_ensemble,RO,Cases,2021-04-12,3452.69717391305,4120.91489130435,0.837847241445989,,3,mean
mean_ensemble,RO,Deaths,2021-04-12,71.5518840579716,118.545869565217,0.603579730954757,,3,mean
mean_ensemble,SI,Cases,2021-04-12,1227.05253623188,1168.98934782609,1.04966956158649,,3,mean
mean_ensemble,SI,Deaths,2021-04-12,8.21050724637681,5.44326086956522,1.50838026012753,,3,mean
mean_ensemble,SK,Cases,2021-04-12,3944.56028985507,4582.6825,0.860753562974322,,3,mean
mean_ensemble,SK,Deaths,2021-04-12,41.2518115942029,48.405,0.852222117430077,,3,mean
mean_ensemble,AT,Cases,2021-04-19,1131.7086231884,1084.3952173913,1.04363114576521,,3,mean
mean_ensemble,AT,Deaths,2021-04-19,14.9392753623188,15.8104347826087,0.944899717669489,,3,mean
mean_ensemble,BE,Cases,2021-04-19,1947.88869565218,1508.77630434783,1.29103876435424,,3,mean
mean_ensemble,BE,Deaths,2021-04-19,24.396231884058,12.669347826087,1.92561071169147,,3,mean
mean_ensemble,BG,Cases,2021-04-19,821.20152173913,613.382608695652,1.33880796438849,,3,mean
mean_ensemble,BG,Deaths,2021-04-19,31.2366666666666,42.1230434782609,0.741557686419013,,3,mean
mean_ensemble,CY,Cases,2021-04-19,4212.26985507246,814.831086956522,5.16950067627602,,3,mean
mean_ensemble,CY,Deaths,2021-04-19,3.7677536231884,3.20130434782609,1.17694327493322,,3,mean
mean_ensemble,EE,Cases,2021-04-19,314.670362318841,244.897717391304,1.28490524807976,,3,mean
mean_ensemble,EE,Deaths,2021-04-19,8.23202898550725,4.72673913043478,1.74158733078845,,3,mean
mean_ensemble,ES,Cases,2021-04-19,2855.66260869566,6098.5475,0.46825290918791,,3,mean
mean_ensemble,FI,Cases,2021-04-19,117.740144927536,116.094782608696,1.01417257762897,,3,mean
mean_ensemble,FI,Deaths,2021-04-19,2.69963768115942,2.09630434782609,1.28780808185558,,3,mean
mean_ensemble,GR,Cases,2021-04-19,1575.30876811594,1782.85826086957,0.883586094694709,,3,mean
