model,location,target_type,forecast_date,target_val,current_val,rel_score,average,nmod,ens_type
weighted.median_ensemble,RO,Cases,,7853.84046610809,9105.93005208333,0.862497341972358,average,3,invscore_median
weighted.median_ensemble,SI,Cases,,5277.15488677536,4030.48670742754,1.30930958711523,average,3,invscore_median
weighted.median_ensemble,SK,Cases,,8118.32159042874,7131.87779664855,1.13831473588117,average,3,invscore_median
weighted.median_ensemble,AT,Deaths,,18.8633276721014,16.2075747282609,1.16385875051434,average,3,invscore_median
weighted.median_ensemble,Average,Deaths,,27.3085639341787,25.5896662389292,1.06717155586167,average,3,invscore_median
weighted.median_ensemble,BE,Deaths,,23.6548392210145,19.8564288949275,1.19129372890698,average,3,invscore_median
weighted.median_ensemble,BG,Deaths,,45.0897712862319,39.1768523550725,1.15092889233593,average,3,invscore_median
weighted.median_ensemble,CY,Deaths,,3.7607178442029,3.31076539855073,1.13590586812619,average,3,invscore_median
weighted.median_ensemble,EE,Deaths,,4.91344429347826,4.9437794384058,0.993863976881356,average,3,invscore_median
weighted.median_ensemble,FI,Deaths,,16.4293342391304,14.7967821557971,1.11033156169659,average,3,invscore_median
weighted.median_ensemble,GR,Deaths,,29.8946852355073,27.8097667572464,1.07497072868177,average,3,invscore_median
weighted.median_ensemble,HR,Deaths,,17.9169859601449,16.7834239130435,1.06754057175547,average,3,invscore_median
weighted.median_ensemble,HU,Deaths,,53.8461413043478,47.8969791666667,1.12420746028638,average,3,invscore_median
weighted.median_ensemble,IT,Deaths,,86.0498754528986,89.9415104166667,0.956731491991411,average,3,invscore_median
weighted.median_ensemble,LT,Deaths,,9.61624094202899,9.08720788043478,1.05821733898409,average,3,invscore_median
weighted.median_ensemble,LU,Deaths,,1.58264719202899,1.5414402173913,1.02673277508447,average,3,invscore_median
weighted.median_ensemble,LV,Deaths,,9.66389266304348,10.4844406702899,0.921736596824703,average,3,invscore_median
weighted.median_ensemble,MT,Deaths,,1.45291440217391,1.20662817028986,1.20411112383104,average,3,invscore_median
weighted.median_ensemble,PT,Deaths,,14.5704483695652,14.3915670289855,1.01242959437422,average,3,invscore_median
weighted.median_ensemble,RO,Deaths,,116.885459692029,109.615613677536,1.06632126364661,average,3,invscore_median
weighted.median_ensemble,SI,Deaths,,5.84981204710145,5.88785326086957,0.993539035012823,average,3,invscore_median
weighted.median_ensemble,SK,Deaths,,31.5136129981884,27.6753781702899,1.13868771021958,average,3,invscore_median
