model,location,target_type,forecast_date,target_val,current_val,rel_score,average,nmod,ens_type
weighted.median_ensemble,EE,Cases,2021-08-09,301.676793478261,217.679293478261,1.38587730903486,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-08-09,1.62190217391304,1.54076086956522,1.05266313932981,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-08-16,369.008260869565,395.860760869565,0.932166805467118,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-08-16,1.88336956521739,1.8491847826087,1.01848640705364,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-08-23,374.531195652174,172.444510869565,2.17189398354039,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-08-23,8.31336956521739,4.70722826086957,1.76608592243659,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-08-30,203.596195652174,276.932554347826,0.735183323360597,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-08-30,8.11711956521739,4.33391304347826,1.8729308788122,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-09-06,501.470706521739,337.161467391304,1.48733101205702,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-09-06,3.52826086956522,2.11521739130435,1.66803699897225,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-09-13,691.990923913044,416.746956521739,1.66045825430508,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-09-13,3.94630434782609,3.39586956521739,1.1620894949107,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-09-20,1388.09032608696,1293.60608695652,1.07303942064213,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-09-20,5.08413043478261,4.90461956521739,1.03660036567123,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-09-27,1998.87554347826,1166.20804347826,1.71399567569139,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-09-27,4.95005434782609,4.72092391304348,1.04853508317504,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-10-04,893.609076086957,1007.00961956522,0.887388818065887,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-10-04,13.1770108695652,11.2854347826087,1.16761215880415,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-10-11,634.716141304348,686.957119565217,0.923953072509193,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-10-11,9.61364130434783,8.97021739130435,1.07172890967695,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-10-18,1625.00081521739,1175.32152173913,1.38260108843482,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-10-18,13.611847826087,13.9272826086957,0.977351304524276,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-10-25,2300.88717391304,2197.9072826087,1.04685361030431,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-10-25,17.3151086956522,16.908152173913,1.02406865738806,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-11-01,7185.26114130435,6748.19543478261,1.0647677902553,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-11-01,14.5627173913044,14.7577717391304,0.986782940455103,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-11-08,8126.36961956522,7351.15766304348,1.10545440487816,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-11-08,20.6554347826087,33.0575,0.624833541030287,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-11-15,888.016086956522,2229.32961956522,0.398333238460139,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-11-15,6.41614130434783,20.2597826086957,0.316693492140136,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-11-22,1097.86108695652,763.386413043478,1.43814596146604,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-11-22,5.90402173913044,7.13684782608696,0.82725902008864,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-11-29,1134.55065217391,785.000434782609,1.44528665450753,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-11-29,5.81489130434783,6.67521739130435,0.871116394190061,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-12-06,1750.71695652174,1467.77152173913,1.19277212467466,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-12-06,8.54842391304348,6.06619565217391,1.40919027397015,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-12-13,3084.62532608696,2480.45760869565,1.24357107143186,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-12-13,6.32461956521739,4.40407608695652,1.43608317393719,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-12-20,3107.27858695652,3697.81554347826,0.84030113195796,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-12-20,3.33396739130435,3.4095652173913,0.977827722519765,,3,invscore_median
weighted.median_ensemble,EE,Cases,2021-12-27,6452.58798913044,6625.315,0.973929237950261,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2021-12-27,3.68826086956522,5.00961956521739,0.736235720407477,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-01-03,11900.5177717391,11887.1331521739,1.00112597540499,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-01-03,8.08,4.56190217391304,1.77119098392881,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-01-10,17378.147201087,15099.66125,1.15089649452149,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-01-10,4.59054347826087,2.71641304347826,1.68992837421472,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-01-17,13209.2977717391,8637.55989130435,1.52928580964599,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-01-17,8.09271739130435,5.65152173913044,1.43195368696388,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-01-24,8025.14043478261,4773.40760869565,1.68121834392758,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-01-24,8.18070652173913,5.84467391304348,1.39968570418999,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-01-31,2102.95423913043,14547.6725,0.144556061399542,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-01-31,14.5388043478261,4.35336956521739,3.33966692467104,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-02-07,24181.8754891304,19372.6141304348,1.24825051107275,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-02-07,20.9459239130435,12.8920652173913,1.62471439291104,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-02-14,6010.63190217391,3809.9627173913,1.57760911274466,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-02-14,7.82184782608696,7.47010869565217,1.04708621316842,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-02-21,5206.49157608696,6015.82902173913,0.865465351038484,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-02-21,7.09201086956522,7.83336956521739,0.905358902132738,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-02-28,3160.89309782609,5700.70934782609,0.554473646166764,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-02-28,10.6982608695652,7.71510869565218,1.38666366108286,,3,invscore_median
weighted.median_ensemble,EE,Cases,2022-03-07,2597.47945652174,2313.30706521739,1.12284248622984,,3,invscore_median
weighted.median_ensemble,EE,Deaths,2022-03-07,7.71114130434783,13.5344565217391,0.569741481082904,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-04-12,8894.31989130435,9732.32673913043,0.913894501254593,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-04-19,7460.07695652174,7108.64815217391,1.04943679822448,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-04-26,17811.6350543478,20778.6852173913,0.857207030569955,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-05-03,5744.93418478261,7684.33190217391,0.747616612337808,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-05-10,4487.67902173913,4550.51891304348,0.986190609795242,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-05-17,4881.14793478261,4804.38635869565,1.01597739447995,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-05-24,5031.22657608696,4394.53902173913,1.14488153392159,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-05-31,2629.3664673913,3257.99559782609,0.807050343820526,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-06-07,6088.94076086957,6902.39673913044,0.882148765276082,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-06-14,16290.0927717391,16086.8216847826,1.01263587618111,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-06-21,56685.9157065217,57930.5680978261,0.978514755988539,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-06-28,101041.753206522,96770.7256521739,1.04413553298855,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-07-05,68415.5794021739,58884.1143478261,1.16186819076612,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-07-12,103353.958967391,101562.505217391,1.01763892832464,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-07-19,103201.6175,224500.908967391,0.459693539659521,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-07-26,18848.1507065217,66723.0371739131,0.282483404605731,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-08-02,10527.78625,38522.7248369565,0.273287683946496,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-08-09,19485.358423913,11478.8629347826,1.69749900618376,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-08-16,5663.50054347826,5326.82706521739,1.06320338057514,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-08-23,5845.12494565217,3231.23532608696,1.80894436826136,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-08-30,3826.56570652174,3106.96652173913,1.23160828407633,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-09-06,2780.02576086957,3408.57673913043,0.815597234163717,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-09-13,3713.95059782609,1747.135,2.12573762063383,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-09-20,3287.70086956522,1775.3414673913,1.85186958675402,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-09-27,2284.67875,1892.3410326087,1.20732928717951,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-10-04,2203.96614130435,1890.88554347826,1.16557353188611,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-10-11,2154.9139673913,2247.91760869565,0.958626757073044,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-10-18,5454.66130434783,4938.24554347826,1.10457474346361,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-10-25,3691.38766304348,3167.24576086957,1.16548823228356,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-11-01,8436.14597826087,8774.49282608696,0.961439725972518,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-11-08,17590.5913043478,17423.8451086957,1.00956999988303,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-11-15,10029.5342934783,8110.29532608696,1.23664230342119,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-11-22,18711.1980978261,15302.4295652174,1.2227599557365,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-11-29,51692.9919565217,23483.2897826087,2.20126704712406,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-12-06,161990.390543478,88452.1731521739,1.83138960605059,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-12-13,359651.7925,297566.470543478,1.2086435405277,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-12-20,298438.819673913,289758.254891304,1.02995795507488,,3,invscore_median
weighted.median_ensemble,ES,Cases,2021-12-27,196394.897391304,309590.511684783,0.63436988531247,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-01-03,146474.276195652,191780.842608696,0.763758643476785,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-01-10,250869.886630435,352984.678804348,0.710710412361798,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-01-17,375806.652608695,344190.808913044,1.09185557219118,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-01-24,105453.394836957,222650.90173913,0.473626623621364,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-01-31,236976.509722923,249483.781304348,0.949867396124773,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-02-07,39859.5854891304,25500.1879347826,1.5631094794702,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-02-14,42272.6791847826,69090.2069565217,0.611847627137442,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-02-21,32726.3328804348,19693.0792391304,1.66181898133061,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-02-28,31148.9680978261,21363.4142391304,1.45805196440801,,3,invscore_median
weighted.median_ensemble,ES,Cases,2022-03-07,29517.329673913,19553.8261956522,1.50954239740948,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-04-12,150.43625,205.949402173913,0.730452472364862,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-04-12,2.7495652173913,3.57086956521739,0.769998782418118,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-04-19,374.344402173913,153.19597826087,2.44356546708074,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-04-19,2.17625,1.98369565217391,1.09706849315069,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-04-26,209.293967391304,194.354673913043,1.07686613950403,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-04-26,2.95663043478261,2.74016304347826,1.07899799678693,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-05-03,156.833913043478,133.259076086957,1.17690980343536,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-05-03,3.32836956521739,2.70342391304348,1.2311682045715,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-05-10,147.427989130435,195.965326086957,0.752316708645773,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-05-10,2.95048913043478,2.73271739130435,1.07969054532437,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-05-17,179.34277173913,260.58125,0.688241274992466,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-05-17,2.71978260869565,2.90228260869565,0.937118459982772,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-05-24,476.633913043478,382.360652173913,1.24655586377305,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-05-24,1.11103260869565,1.01163043478261,1.09825937466423,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-05-31,103.40277173913,135.666141304348,0.762185544196771,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-05-31,3.55021739130435,3.08423913043478,1.15108370044053,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-06-07,236.45527173913,233.35347826087,1.01329225302909,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-06-07,1.31092391304348,2.15402173913043,0.608593631730333,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-06-14,477.895543478261,464.461793478261,1.02892326169478,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-06-14,0.982065217391304,1.50695652173913,0.65168782458165,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-06-21,980.502989130435,889.824673913044,1.10190582243424,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-06-21,1.0754347826087,1.08967391304348,0.986932668329177,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-06-28,910.195217391304,909.407173913043,1.00086654636214,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-06-28,1.06266304347826,1.16097826086957,0.915316917891583,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-07-05,961.430217391304,730.269565217391,1.31654153915767,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-07-05,1.30891304347826,1.5770652173913,0.829967606313323,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-07-12,943.174239130435,834.663043478261,1.13000599044134,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-07-12,4.21663043478261,2.13934782608696,1.97098872065847,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-07-19,1028.16239130435,844.940543478261,1.2168458470129,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-07-19,2.46869565217391,2.3545652173913,1.04847197858,,3,invscore_median
weighted.median_ensemble,FI,Cases,2021-07-26,582.029782608696,599.048423913044,0.971590541557258,,3,invscore_median
weighted.median_ensemble,FI,Deaths,2021-07-26,4.42576086956522,3.06565217391304,1.44366047369167,,3,invscore_median
