model,target_type,forecast_date,location,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill
ILM-EKF,Deaths,2022-02-14,DE,588.776847826087,568.51597826087,0,20.2608695652174,0.332173913043478,0.175,313.5,3.9609401094584,4.89969670573401
ILM-EKF,Deaths,2022-02-21,DE,537.127934782609,533.530108695652,0,3.59782608695652,0.397391304347826,0.1,82.75,3.34860104330733,5.74806500917769
ILM-EKF,Deaths,2022-02-28,DE,493.775326086957,489.579673913044,3.81521739130435,0.380434782608696,0.397391304347826,-0.0500000000000001,96.5,3.10378140661285,5.70729516352745
ILM-EKF,Deaths,2022-03-07,DE,553.943913043478,552.226521739131,1.15217391304348,0.565217391304348,0.397391304347826,-0.0500000000000001,39.5,2.94360690962005,5.95956236610442
ILM-EKF,Cases,2021-03-15,FR,28057.8105434783,19440.4844565217,7828.69565217391,788.630434782609,0.071304347826087,-0.375,36491,0.970185358971468,0.720604001333676
ILM-EKF,Cases,2021-03-22,FR,86481.0754347826,12963.2058695652,73517.8695652174,0,-0.32,-0.875,139419.5,2.02483666744725,2.65800815171473
ILM-EKF,Cases,2021-03-29,FR,141447.26673913,57961.5710869565,0,83485.6956521739,-0.298260869565217,0.8575,226173,2.14940411480534,4.94728441780362
ILM-EKF,Cases,2021-04-05,FR,46298.5084782609,31065.9432608696,1943.8152173913,13288.75,0.00608695652173912,0.3375,64915,0.671508735051223,1.4227916397282
ILM-EKF,Cases,2021-04-12,FR,44953.6918478261,16171.2244565217,28782.4673913044,0,-0.0373913043478261,-0.55,61348.25,0.612299357012561,1.06550887871712
ILM-EKF,Cases,2021-04-19,FR,110856.709565217,39470.3943478261,0,71386.3152173913,-0.341739130434783,0.925,176719.25,1.74322179325323,0.862818306029358
ILM-EKF,Cases,2021-04-26,FR,103876.810543478,16915.0061956522,0,86961.8043478261,-0.0808695652173913,0.6,120243,0.723362231296585,0.708732962813373
ILM-EKF,Cases,2021-05-03,FR,85817.4669565217,8212.85826086957,1241.07608695652,76363.5326086957,0.0278260869565217,0.025,92187,0.680275419997934,0.656550008774338
ILM-EKF,Cases,2021-05-10,FR,89081.3371739131,7980.56543478261,45.9456521739131,81054.8260869565,0.136521739130435,0.25,88722.25,0.873800144380936,0.797925704322168
ILM-EKF,Cases,2021-05-17,FR,90547.2373913044,6234.75913043478,82.7173913043478,84229.7608695652,0.114782608695652,0.225,91090.5,0.931137449319028,0.861943657092695
ILM-EKF,Cases,2021-05-24,FR,23099.1961956522,957.891847826087,22141.3043478261,0,-0.515652173913044,-0.99,28993,1.90612204523613,0.616614375066046
ILM-EKF,Cases,2021-05-31,FR,8667.07336956522,3891.1277173913,0,4775.94565217391,-0.146086956521739,0.725,14020.75,0.848820133420525,0.416781951473114
ILM-EKF,Cases,2021-06-07,FR,7515.59652173913,2875.17260869565,0,4640.42391304348,-0.23304347826087,0.8,11932.75,0.534949147696748,0.408372431564288
ILM-EKF,Cases,2021-06-14,FR,4935.28054347826,919.802282608696,3966.31521739131,49.1630434782609,-0.0373913043478261,-0.42,7216,0.614949149171843,0.442119619987255
ILM-EKF,Cases,2021-06-21,FR,16197.4035869565,441.794891304348,15755.6086956522,0,-0.428695652173913,-0.92,18564.5,1.50068258389918,1.72765684746805
ILM-EKF,Cases,2021-06-28,FR,43205.8867391304,437.636739130435,42768.25,0,-0.559130434782609,-1,45920.75,1.23476692046333,2.01760436694169
ILM-EKF,Cases,2021-07-05,FR,63103.2097826087,1286.89456521739,61816.3152173913,0,-0.559130434782609,-1,70997.25,1.25513590479512,1.63695723862146
ILM-EKF,Cases,2021-07-12,FR,31427.2615217391,7217.38108695652,24209.8804347826,0,-0.298260869565217,-0.82,47084.25,0.609814839248001,0.589956952850818
ILM-EKF,Cases,2021-07-19,FR,122348.072282609,30820.0614130435,6048.85869565217,85479.1521739131,-0.363478260869565,0.345,183534.75,1.48030364255424,2.10795604552684
ILM-EKF,Cases,2021-07-26,FR,1320908.81880435,167237.264456522,0,1153671.55434783,-0.559130434782609,1,1698755.75,11.3146574150126,83.7363545856368
ILM-EKF,Cases,2021-08-02,FR,140832.29826087,34221.8091304348,0,106610.489130435,-0.515652173913044,0.99,212466.25,4.11515595481491,13.6116347660236
ILM-EKF,Cases,2021-08-09,FR,18322.8606521739,13852.817173913,200.79347826087,4269.25,0.18,0.2,25177,0.874377119818771,1.13376402071067
ILM-EKF,Cases,2021-08-16,FR,19526.7666304348,12544.0383695652,0,6982.72826086957,0.071304347826087,0.475,30504.25,0.748139251837202,1.1602166328832
ILM-EKF,Cases,2021-08-23,FR,12495.369673913,9117.82619565217,5.27173913043478,3372.27173913044,0.158260869565217,0.325,17811,0.445132287682536,0.377105036109198
ILM-EKF,Cases,2021-08-30,FR,10330.5263043478,7114.35239130435,0,3216.17391304348,0.0495652173913044,0.5,16407,0.472279990380786,0.293534975085065
ILM-EKF,Cases,2021-09-06,FR,5438.82945652174,4682.97076086957,3.59782608695652,752.260869565218,0.245217391304348,0.225,5147.75,0.441339019579119,0.233415019738655
ILM-EKF,Cases,2021-09-13,FR,3851.85065217391,2848.29630434783,1003.55434782609,0,0.201739130434783,-0.325,5700.25,0.443029475785066,0.224262640679423
ILM-EKF,Cases,2021-09-20,FR,5559.73489130435,2052.85445652174,3506.88043478261,0,-0.0373913043478261,-0.6,10466.75,0.623296039768731,0.470121431064124
ILM-EKF,Cases,2021-09-27,FR,6128.78217391304,2071.92347826087,4056.85869565217,0,-0.0373913043478261,-0.6,11404.25,0.718342177771559,0.663749196752855
ILM-EKF,Cases,2021-10-04,FR,6575.3872826087,2303.75684782609,4271.63043478261,0,0.00608695652173914,-0.55,12082.5,0.716376883036407,0.75121670006501
ILM-EKF,Cases,2021-10-11,FR,12235.3241304348,1751.55239130435,10483.7717391304,0,-0.32,-0.9125,20219.25,1.06166793431038,1.29207968399536
ILM-EKF,Cases,2021-10-18,FR,6564.74173913044,3762.79608695652,2801.94565217391,0,0.071304347826087,-0.475,12220.75,0.609301900954231,0.608926216619641
ILM-EKF,Cases,2021-10-25,FR,11822.6020652174,6107.9172826087,5713.97826086957,0.706521739130435,0.18,-0.3,20438.25,0.751538467187025,0.615997699385943
ILM-EKF,Cases,2021-11-01,FR,31048.8490217391,4970.37076086957,26078.4782608696,0,-0.146086956521739,-0.7125,50872,0.771002000498695,0.774547743581993
ILM-EKF,Cases,2021-11-08,FR,57400.4467391304,6756.65326086957,50643.7934782609,0,-0.32,-0.8875,89541.75,0.7501698637741,0.744525797124638
ILM-EKF,Cases,2021-11-15,FR,47536.9565217391,13488.9239130435,34048.0326086957,0,-0.298260869565217,-0.8575,85300.25,0.545292674765598,0.403592940239408
ILM-EKF,Cases,2021-11-22,FR,206028.062065217,90185.5294565217,0,115842.532608696,-0.102608695652174,0.675,330837.25,2.25124295482122,1.67361622791482
ILM-EKF,Cases,2021-11-29,FR,179811.91076087,75883.4433695652,0,103928.467391304,-0.0808695652173913,0.65,296657.25,1.57765487347588,1.11190688078658
ILM-EKF,Cases,2021-12-06,FR,213839.480434783,69967.5891304348,0,143871.891304348,-0.40695652173913,0.895,333820.5,1.12545008579154,0.748093253042746
ILM-EKF,Cases,2021-12-13,FR,220482.758043478,56538.192826087,162510.793478261,1433.77173913043,-0.0591304347826087,-0.375,395311,0.597807383516283,0.44232192222383
ILM-EKF,Cases,2021-12-27,FR,438911.116413044,90198.1055434783,348713.010869565,0,-0.363478260869565,-0.875,687816.75,0.466855007502107,0.360523915926318
ILM-EKF,Cases,2022-01-03,FR,7478789.94271739,1341991.1601087,0,6136798.7826087,-0.559130434782609,1,10306471.5,6.59673365725925,8.14301794325182
ILM-EKF,Cases,2022-01-10,FR,3468759.95945652,450751.676847826,0,3018008.2826087,-0.559130434782609,1,4588365.5,4.35030203807792,7.66405193965045
ILM-EKF,Cases,2022-01-17,FR,475097.816086957,214460.022608696,18309.0217391304,242328.77173913,-0.0591304347826087,0.2625,744521.75,0.786986514578548,1.11992725835425
ILM-EKF,Cases,2022-01-24,FR,1496673.04304348,523810.325652174,0,972862.717391304,-0.363478260869565,0.915,2297651.5,1.52443599802548,1.61638963583562
ILM-EKF,Cases,2022-01-31,FR,600392.76173913,179910.848695652,0,420481.913043478,-0.363478260869565,0.92,946482,0.687878632491033,0.460929446213964
ILM-EKF,Cases,2022-02-07,FR,101295.498043478,67186.5306521739,0,34108.9673913044,0.0930434782608696,0.45,140364.75,0.249909916067094,0.0999035014132476
ILM-EKF,Cases,2022-02-14,FR,70241.3125,28037.2038043478,39596.3913043478,2607.71739130435,0.00608695652173913,-0.3,117897,0.468537650486292,0.177863990618218
ILM-EKF,Cases,2022-02-21,FR,227527.44,11994.4508695652,215532.989130435,0,-0.472173913043478,-0.97,292462.25,1.48174826600454,2.17892365365334
ILM-EKF,Cases,2022-03-07,FR,291761.815217391,24654.7065217391,267107.108695652,0,-0.450434782608696,-0.9725,424052.5,0.929749683147008,1.2161961495236
ILM-EKF,Deaths,2021-03-15,FR,213.411086956522,185.117608695652,7.03260869565218,21.2608695652174,0.245217391304348,0.125,250.75,0.72720583196865,1.04967083209924
ILM-EKF,Deaths,2021-03-22,FR,338.593369565217,128.343369565217,210.25,0,-0.124347826086957,-0.7,648.25,1.03096028828543,1.72375555783049
ILM-EKF,Deaths,2021-03-29,FR,1094.92880434783,346.570108695652,0,748.358695652174,-0.32,0.9125,1801.25,2.5779022516129,5.39103031353925
ILM-EKF,Deaths,2021-04-05,FR,249.276304347826,211.145869565217,0,38.1304347826087,0.201739130434783,0.325,302,0.656067709248146,1.25152706644438
ILM-EKF,Deaths,2021-04-12,FR,193.769891304348,177.715543478261,16.054347826087,0,0.310434782608696,-0.2,165.25,0.601146177457094,0.983092544042988
ILM-EKF,Deaths,2021-04-19,FR,526.42652173913,232.372173913043,0,294.054347826087,-0.102608695652174,0.675,866.25,1.37306862376096,1.12162707028459
ILM-EKF,Deaths,2021-04-26,FR,221.819239130435,158.319239130435,0,63.5,0.136521739130435,0.4,324.5,0.745975685478833,0.578678684469166
ILM-EKF,Deaths,2021-05-03,FR,135.550108695652,124.028369565217,0,11.5217391304348,0.288695652173913,0.225,119.5,0.467939766237643,0.286936491888631
ILM-EKF,Deaths,2021-05-10,FR,104.988152173913,98.1729347826087,0,6.81521739130435,0.288695652173913,0.225,86.75,0.681405495479806,0.303363442778444
ILM-EKF,Deaths,2021-05-17,FR,77.0030434782609,72.7313043478261,0.0326086956521739,4.23913043478261,0.310434782608696,0.15,45.25,0.664292374675182,0.253608788464478
ILM-EKF,Deaths,2021-05-24,FR,137.927173913043,42.329347826087,95.5978260869565,0,-0.124347826086957,-0.7,265.25,1.00576944165926,0.554849627019038
ILM-EKF,Deaths,2021-05-31,FR,63.6317391304348,47.5665217391304,0,16.0652173913044,0.114782608695652,0.425,87,0.501591673532682,0.268808395980538
ILM-EKF,Deaths,2021-06-07,FR,47.9951086956522,37.3864130434783,0,10.6086956521739,0.136521739130435,0.4,67,0.658905914758093,0.252251989771785
ILM-EKF,Deaths,2021-06-14,FR,31.5396739130435,24.691847826087,6.84782608695652,0,0.18,-0.35,43,0.44785258401264,0.241113977904914
ILM-EKF,Deaths,2021-06-21,FR,29.53,20.0517391304348,9.32608695652174,0.152173913043478,0.136521739130435,-0.35,42,0.638856742223648,0.230080836053981
ILM-EKF,Deaths,2021-06-28,FR,32.9976086956522,13.5302173913043,19.4673913043478,0,-0.0373913043478261,-0.6,56.25,1.01224509102086,0.324454714125704
ILM-EKF,Deaths,2021-07-05,FR,34.4097826086957,16.9423913043478,17.4673913043478,0,0.114782608695652,-0.425,54.75,0.820892274862599,0.354829092017719
ILM-EKF,Deaths,2021-07-12,FR,67.5136956521739,59.3941304347826,0,8.11956521739131,0.223478260869565,0.3,65.25,0.945164041502492,0.742963908369627
ILM-EKF,Deaths,2021-07-19,FR,265.596304347826,134.400652173913,0,131.195652173913,-0.102608695652174,0.675,410.5,1.63650023813861,2.71331726172696
ILM-EKF,Deaths,2021-07-26,FR,907.648804347826,403.931413043478,0,503.717391304348,-0.189565217391304,0.745,1339,3.114371514714,7.08307872133601
ILM-EKF,Deaths,2021-08-02,FR,165.288913043478,123.604130434783,0,41.6847826086957,0.136521739130435,0.4,223.75,1.10352638951983,1.2774731090658
ILM-EKF,Deaths,2021-08-09,FR,97.8296739130435,84.5361956521739,13.2934782608696,0,0.26695652173913,-0.25,105.25,0.828144648171009,0.650188367111789
ILM-EKF,Deaths,2021-08-16,FR,98.098152173913,88.9459782608696,9.15217391304348,0,0.310434782608696,-0.2,72.5,0.846384206776442,0.589246178726749
ILM-EKF,Deaths,2021-08-23,FR,81.7432608695652,75.9932608695652,5.46739130434783,0.282608695652174,0.310434782608696,-0.15,66.25,0.70298933010458,0.701628124163243
ILM-EKF,Deaths,2021-08-30,FR,95.1758695652174,74.5128260869565,0,20.6630434782609,0.114782608695652,0.425,129.75,0.810846915441786,0.692114827362161
ILM-EKF,Deaths,2021-09-06,FR,57.125,54.2336956521739,0.989130434782609,1.90217391304348,0.332173913043478,0.025,41,0.778136835130696,0.461704163200188
ILM-EKF,Deaths,2021-09-13,FR,47.521847826087,43.4131521739131,1.03260869565217,3.07608695652174,0.310434782608696,0.05,42,0.559204810815218,0.349937448423964
ILM-EKF,Deaths,2021-09-20,FR,37.9430434782609,30.9213043478261,7.02173913043478,0,0.223478260869565,-0.3,46.5,0.805395950321065,0.368760042297815
ILM-EKF,Deaths,2021-09-27,FR,33.7679347826087,24.2570652173913,9.51086956521739,0,0.158260869565217,-0.375,52.25,0.847868252748462,0.353048468662992
ILM-EKF,Deaths,2021-10-04,FR,27.8207608695652,23.0707608695652,4.15217391304348,0.597826086956522,0.245217391304348,-0.125,30.75,0.733900030562228,0.26333626556785
ILM-EKF,Deaths,2021-10-11,FR,38.7790217391304,18.4746739130435,20.304347826087,0,0.071304347826087,-0.475,65,0.906383673473623,0.484114211586164
ILM-EKF,Deaths,2021-10-18,FR,33.9552173913044,24.835652173913,9.1195652173913,0,0.158260869565217,-0.375,53.25,0.836721211575916,0.443137488545222
ILM-EKF,Deaths,2021-10-25,FR,39.1222826086957,31.9266304347826,7.19565217391304,0,0.245217391304348,-0.275,49.5,0.747723843194486,0.494827289912356
ILM-EKF,Deaths,2021-11-01,FR,47.2997826086957,34.1802173913043,13.0434782608696,0.0760869565217391,0.201739130434783,-0.275,69.75,0.683275616664023,0.521431438688147
ILM-EKF,Deaths,2021-11-08,FR,59.7648913043478,44.4714130434783,13.8695652173913,1.42391304347826,0.223478260869565,-0.15,88.75,0.619377011238705,0.537181540096858
ILM-EKF,Deaths,2021-11-15,FR,82.4947826086956,63.114347826087,19.3804347826087,0,0.18,-0.35,128.75,0.524369252656888,0.454121004873583
ILM-EKF,Deaths,2021-11-22,FR,370.732934782609,233.243804347826,0,137.489130434783,0.0930434782608696,0.45,550.25,2.15843964155043,1.67216235561744
ILM-EKF,Deaths,2021-11-29,FR,392.148043478261,219.593695652174,0,172.554347826087,0.0930434782608696,0.45,605.75,1.8837210323038,1.45399639620469
ILM-EKF,Deaths,2021-12-06,FR,588.6175,273.150108695652,0,315.467391304348,-0.0591304347826087,0.625,946.25,2.54518089790627,2.13502557363761
ILM-EKF,Deaths,2021-12-13,FR,304.402173913044,239.923913043478,0,64.4782608695652,0.18,0.35,415,1.4419527505716,1.48414343381134
ILM-EKF,Deaths,2021-12-27,FR,526.754130434783,347.05847826087,0,179.695652173913,0.0930434782608696,0.45,787.5,3.05589629880239,2.57400341207739
ILM-EKF,Deaths,2022-01-03,FR,5671.905,2749.28543478261,0,2922.61956521739,-0.254782608695652,0.8075,8033.25,18.8470921235747,30.2171576087334
ILM-EKF,Deaths,2022-01-10,FR,2705.34076086957,1505.62336956522,0,1199.71739130435,-0.146086956521739,0.725,3920.5,6.59532669058594,18.0442610875652
ILM-EKF,Deaths,2022-01-17,FR,1095.15619565217,954.830108695652,0,140.326086956522,0.18,0.35,1087.5,3.47826577185943,4.78688796412389
ILM-EKF,Deaths,2022-01-24,FR,1362.58804347826,1219.18586956522,0,143.402173913043,0.223478260869565,0.3,1144.75,3.40977391629179,5.96954988168817
ILM-EKF,Deaths,2022-01-31,FR,1048.32663043478,1001.0222826087,0,47.304347826087,0.310434782608696,0.2,552,3.36713233409384,6.40897159868692
ILM-EKF,Deaths,2022-02-07,FR,850.993260869565,843.265,5.77173913043478,1.95652173913043,0.375652173913044,-0.025,146.25,2.69021992151841,3.39779054199207
ILM-EKF,Deaths,2022-02-14,FR,689.254782608696,680.787391304348,0.586956521739131,7.8804347826087,0.375652173913044,0.075,177.25,1.3542408894884,1.12878883761599
ILM-EKF,Deaths,2022-02-21,FR,502.522391304348,463.739782608696,38.7826086956522,0,0.288695652173913,-0.225,304.5,1.59157095896043,1.01865646895153
ILM-EKF,Deaths,2022-03-07,FR,230.897717391304,216.995543478261,13.8695652173913,0.0326086956521739,0.310434782608696,-0.15,144.75,1.26613840845035,1.15833880441729
ILM-EKF,Cases,2021-03-15,GB,4940.59304347826,3779.7452173913,486.108695652174,674.739130434783,0.158260869565217,-0.075,6199,0.702010952102813,0.565388826271015
ILM-EKF,Cases,2021-03-22,GB,6732.73532608696,3469.53967391304,58.3695652173913,3204.82608695652,-0.0156521739130435,0.4125,10382.5,0.775043132914865,0.719618513630705
ILM-EKF,Cases,2021-03-29,GB,11183.2690217391,3797.04076086957,0,7386.22826086957,-0.298260869565217,0.85,17364.25,1.09973151309154,0.944181865486568
ILM-EKF,Cases,2021-04-05,GB,3844.4577173913,1664.91423913044,366.010869565217,1813.53260869565,0.0278260869565217,0.025,5225.5,0.714123213167952,0.42472894372602
ILM-EKF,Cases,2021-04-12,GB,11514.8957608696,307.189239130435,11207.7065217391,0,-0.559130434782609,-1,13397.25,2.11115940556748,2.02379465563448
ILM-EKF,Cases,2021-04-19,GB,2463.47913043478,1317.37043478261,1146.10869565217,0,0.00608695652173912,-0.55,4412,0.867062434485445,0.471806471482136
ILM-EKF,Cases,2021-04-26,GB,5221.22358695652,2721.57141304348,0,2499.65217391304,-0.124347826086957,0.7,8729.5,2.03953832781336,1.00044918438887
ILM-EKF,Cases,2021-05-03,GB,2234.58413043478,1857.04065217391,130.532608695652,247.010869565217,0.201739130434783,0.175,2668.5,0.820418814679123,0.449175083111326
ILM-EKF,Cases,2021-05-10,GB,4360.53173913044,1439.58608695652,2897.57608695652,23.3695652173913,0.00608695652173914,-0.45,7838.75,0.948189772285164,0.771955226206947
ILM-EKF,Cases,2021-05-17,GB,6784.15206521739,2011.3477173913,4281.15217391304,491.652173913044,-0.124347826086957,-0.25,12503.5,0.737745501160921,0.833278448263018
ILM-EKF,Cases,2021-05-24,GB,27292.0177173913,865.735108695652,26426.2826086957,0,-0.559130434782609,-1,32706,1.4062296238009,1.82015463965392
ILM-EKF,Cases,2021-05-31,GB,12833.2847826087,4021.01304347826,8812.27173913044,0,-0.167826086956522,-0.75,24648.25,0.672729312228169,0.589091251424951
ILM-EKF,Cases,2021-06-07,GB,10461.7294565217,9181.3272826087,1280.40217391304,0,0.26695652173913,-0.25,11199.75,0.616783037462228,0.265187612487966
ILM-EKF,Cases,2021-06-14,GB,19129.1244565217,16655.5592391304,0,2473.5652173913,0.158260869565217,0.375,19351,0.66774217189493,0.314305872316316
ILM-EKF,Cases,2021-06-21,GB,26184.2085869565,15463.4042391304,10720.8043478261,0,0.00608695652173913,-0.55,47349.5,0.463814136316655,0.260490548778311
ILM-EKF,Cases,2021-06-28,GB,49499.5606521739,31535.1693478261,1196.53260869565,16767.8586956522,0.0930434782608696,0.15,73403,1.13840511997736,0.446053223362783
ILM-EKF,Cases,2021-07-05,GB,279976.199021739,66880.1446739131,0,213096.054347826,-0.428695652173913,0.9575,416438.25,2.96144677446614,4.65498602771022
ILM-EKF,Cases,2021-07-12,GB,116152.2275,41505.1840217391,1233.71739130435,73413.3260869565,-0.189565217391304,0.5,187129,1.31140772152173,3.27938836986166
ILM-EKF,Cases,2021-07-19,GB,408058.225326087,77974.1709782609,0,330084.054347826,-0.559130434782609,1,570348.75,2.22058048143806,7.35900949829921
ILM-EKF,Cases,2021-07-26,GB,37466.6447826087,13179.1339130435,23024.6630434783,1262.84782608696,-0.0373913043478261,-0.35,69544.75,0.850460353190236,0.669633187194003
ILM-EKF,Cases,2021-08-02,GB,82598.2735869565,8002.41489130435,74595.8586956522,0,-0.385217391304348,-0.95,125229.75,2.20672747465916,5.57111044811419
ILM-EKF,Cases,2021-08-09,GB,27461.8593478261,18043.6636956522,9418.19565217391,0,0.071304347826087,-0.475,49003.5,0.943331667174636,1.21471247065112
ILM-EKF,Cases,2021-08-16,GB,24465.5886956522,23576.3604347826,889.228260869565,0,0.332173913043478,-0.175,12303.25,1.03434818171695,1.04749898334851
ILM-EKF,Cases,2021-08-23,GB,43596.95,31258.1891304348,0,12338.7608695652,0.114782608695652,0.425,64330,2.05619477342998,2.87311897629924
ILM-EKF,Cases,2021-08-30,GB,33642.9088043478,28058.1479347826,0,5584.76086956522,0.245217391304348,0.275,38712,1.57068700962481,2.83108482591237
ILM-EKF,Cases,2021-09-06,GB,35824.0583695652,28445.9061956522,13.7282608695652,7364.42391304348,0.201739130434783,0.275,44261,1.10574461582623,2.66728782545051
ILM-EKF,Cases,2021-09-13,GB,28013.8811956522,23179.3159782609,1070.21739130435,3764.34782608696,0.201739130434783,0.125,25701,0.795486655465908,1.50127042346356
ILM-EKF,Cases,2021-09-20,GB,68162.8397826087,13111.1767391304,55051.6630434783,0,-0.298260869565217,-0.8875,119842.25,1.68583036630091,2.44315503618216
ILM-EKF,Cases,2021-09-27,GB,28648.2713043478,26345.2169565217,0,2303.05434782609,0.245217391304348,0.275,21229.25,0.614354569703208,1.04975023872226
ILM-EKF,Cases,2021-10-04,GB,31623.0176086957,26896.3436956522,4726.67391304348,0,0.26695652173913,-0.25,35907.5,0.595208562237984,1.10988303483804
ILM-EKF,Cases,2021-10-11,GB,25004.1757608696,16838.7627173913,7068.26086956522,1097.15217391304,0.0930434782608696,-0.3,33150.5,0.878538381647726,0.947136398169066
ILM-EKF,Cases,2021-10-18,GB,75522.4167391304,37468.5363043478,34.3804347826087,38019.5,-0.0156521739130435,0.525,125739.25,2.49200392064307,4.0967685671707
ILM-EKF,Cases,2021-10-25,GB,104314.454891304,32537.7266304348,0,71776.7282608696,-0.363478260869565,0.915,171110.25,1.91044679049152,2.72064426835369
ILM-EKF,Cases,2021-11-01,GB,31739.2486956522,21153.0530434783,10529.9782608696,56.2173913043478,0.201739130434783,-0.275,52850.5,1.07239633500351,2.00337901544182
ILM-EKF,Cases,2021-11-08,GB,60679.2111956522,15178.2764130435,45500.9347826087,0,-0.189565217391304,-0.775,111648.5,1.87888368339346,2.99742871314546
ILM-EKF,Cases,2021-11-15,GB,30801.9941304348,27477.8745652174,3324.11956521739,0,0.245217391304348,-0.275,33334.75,0.65793182575384,0.883413402869246
ILM-EKF,Cases,2021-11-22,GB,35826.5607608696,31633.5933695652,3223.76086956522,969.20652173913,0.310434782608696,0.05,38376.75,0.729179986286793,0.567287237823973
ILM-EKF,Cases,2021-11-29,GB,73211.740326087,30750.2185869565,42249.75,211.771739130435,0.136521739130435,-0.3,131717,0.543405720950843,0.505182952387086
ILM-EKF,Cases,2021-12-06,GB,183478.355326087,31735.9531521739,151742.402173913,0,-0.167826086956522,-0.75,309372.75,0.614595364557015,0.562175611663078
ILM-EKF,Cases,2021-12-13,GB,266058.016521739,40104.8317391304,225953.184782609,0,-0.385217391304348,-0.945,436812.75,0.623123233057804,0.526628504608029
ILM-EKF,Cases,2021-12-27,GB,336267.270869565,41367.0208695652,294900.25,0,-0.32,-0.825,465346.75,1.20645343279996,1.11227202905354
ILM-EKF,Cases,2022-01-03,GB,5530010.70641304,667009.456413044,0,4863001.25,-0.559130434782609,1,7059087.25,9.32506987366579,15.8890227362368
ILM-EKF,Cases,2022-01-10,GB,338374.184673913,108007.402065217,353.739130434783,230013.043478261,-0.254782608695652,0.7,443587,0.641470106420324,0.876963390875378
ILM-EKF,Cases,2022-01-17,GB,390053.159130435,22368.4743478261,367684.684782609,0,-0.40695652173913,-0.95,503109.75,1.22783877574424,1.6598459021936
ILM-EKF,Cases,2022-01-24,GB,209789.96826087,39757.6313043478,168441.902173913,1590.4347826087,-0.0156521739130435,-0.375,259778.25,0.917080058168749,0.883579072591206
ILM-EKF,Cases,2022-01-31,GB,243999.960652174,43442.1780434783,171017.608695652,29540.1739130435,-0.124347826086957,0.15,296911,0.899428147501504,0.764983516071333
ILM-EKF,Deaths,2021-03-15,GB,82.101847826087,62.1670652173913,0,19.9347826086957,0.158260869565217,0.375,103,0.635367738300519,0.272833566312322
ILM-EKF,Deaths,2021-03-22,GB,67.8448913043478,47.3775,1.14130434782609,19.3260869565217,0.114782608695652,0.325,104.25,0.679089464398351,0.323567147752998
ILM-EKF,Deaths,2021-03-29,GB,59.8592391304348,41.9461956521739,0,17.9130434782609,0.136521739130435,0.4,81,0.819850676596894,0.342830018364615
ILM-EKF,Deaths,2021-04-05,GB,34.5064130434783,23.1911956521739,11.3152173913043,0,0.158260869565217,-0.375,55.75,0.543751593932632,0.234929978124639
ILM-EKF,Deaths,2021-04-12,GB,42.0347826086957,17.5782608695652,24.4565217391304,0,-0.0591304347826087,-0.625,82,0.788265146356152,0.294631912006601
ILM-EKF,Deaths,2021-04-19,GB,21.131847826087,16.2948913043478,4.83695652173913,0,0.18,-0.35,30.25,0.765241618757559,0.161923664427317
ILM-EKF,Deaths,2021-04-26,GB,30.3755434782609,22.5277173913044,0.0543478260869565,7.79347826086957,0.201739130434783,0.275,34,1.2481226176198,0.242515941807629
ILM-EKF,Deaths,2021-05-03,GB,19.6459782608696,17.0046739130435,0.391304347826087,2.25,0.26695652173913,0.15,20.25,0.892529258631321,0.169639580535228
ILM-EKF,Deaths,2021-05-10,GB,13.919347826087,12.2780434782609,1.60869565217391,0.0326086956521739,0.288695652173913,-0.175,14.25,0.851747344247669,0.126734511496443
ILM-EKF,Deaths,2021-05-17,GB,14.2096739130435,13.6553260869565,0.510869565217391,0.0434782608695652,0.353913043478261,-0.1,7.75,0.895316770586157,0.13263631013981
ILM-EKF,Deaths,2021-05-24,GB,28.246847826087,8.1925,20.054347826087,0,-0.124347826086957,-0.7,53.75,0.97223998605888,0.270572409362704
ILM-EKF,Deaths,2021-05-31,GB,19.5108695652174,17.804347826087,1.70652173913043,0,0.26695652173913,-0.25,18.75,0.975841256881264,0.187478719337568
ILM-EKF,Deaths,2021-06-07,GB,32.3682608695652,31.0965217391304,0.391304347826087,0.880434782608696,0.332173913043478,0.025,18.75,0.926300819255841,0.308079710819641
ILM-EKF,Deaths,2021-06-14,GB,50.1120652173913,47.6011956521739,0.195652173913043,2.31521739130435,0.310434782608696,0.1,34.25,1.11729841747885,0.454054453324666
ILM-EKF,Deaths,2021-06-21,GB,50.194347826087,46.0965217391304,4.09782608695652,0,0.288695652173913,-0.225,46.75,1.04607376164786,0.421062421527444
ILM-EKF,Deaths,2021-06-28,GB,86.6842391304348,85.2059782608696,0.25,1.22826086956522,0.375652173913044,0.0249999999999999,33.5,1.46725040082381,0.634684975420228
ILM-EKF,Deaths,2021-07-05,GB,167.310760869565,157.473804347826,2.31521739130435,7.52173913043478,0.310434782608696,-2.77555756156289e-17,96.25,1.36048150886817,0.991732443522964
ILM-EKF,Deaths,2021-07-12,GB,135.577608695652,124.936304347826,10.6413043478261,0,0.288695652173913,-0.225,100.25,1.46444923198164,0.731725975129926
ILM-EKF,Deaths,2021-07-19,GB,231.738586956522,206.053804347826,4.93478260869565,20.75,0.26695652173913,0.05,202.25,2.15502441347191,1.19547121694433
