model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date
EuroCOVIDhub-ensemble,CZ,Cases,2021-03-22,2,12272.1986956522,5964.37260869565,0,6307.82608695652,-0.211304347826087,0.8,19448,2021-04-03
EuroCOVIDhub-ensemble,DE,Cases,2021-03-22,2,14753.692173913,9158.86608695652,0,5594.82608695652,-0.0373913043478261,0.6,24673,2021-04-03
EuroCOVIDhub-ensemble,FR,Cases,2021-03-22,2,23789.4886956522,13180.532173913,10608.9565217391,0,0.0495652173913044,-0.5,46186,2021-04-03
EuroCOVIDhub-ensemble,GB,Cases,2021-03-22,2,4437.25869565217,1865.34565217391,0,2571.91304347826,-0.211304347826087,0.8,7856,2021-04-03
EuroCOVIDhub-ensemble,PL,Cases,2021-03-22,2,21603.5686956522,13925.1773913043,0,7678.39130434783,0.0495652173913044,0.5,38549,2021-04-03
EuroCOVIDhub-ensemble,CZ,Deaths,2021-03-22,2,201.160869565217,63.204347826087,0,137.95652173913,-0.385217391304348,0.95,317,2021-04-03
EuroCOVIDhub-ensemble,DE,Deaths,2021-03-22,2,255.16347826087,99.9026086956522,0,155.260869565217,-0.211304347826087,0.8,469,2021-04-03
EuroCOVIDhub-ensemble,FR,Deaths,2021-03-22,2,161.664782608696,142.18652173913,19.4782608695652,0,0.223478260869565,-0.3,192,2021-04-03
EuroCOVIDhub-ensemble,GB,Deaths,2021-03-22,2,44.2565217391304,43.4304347826087,0,0.826086956521739,0.397391304347826,0.1,19,2021-04-03
EuroCOVIDhub-ensemble,PL,Deaths,2021-03-22,2,202.206086956522,202.075652173913,0,0.130434782608696,0.397391304347826,0.1,3,2021-04-03
EuroCOVIDhub-ensemble,CZ,Cases,2021-03-22,3,16858.3139130435,6833.00956521739,0,10025.3043478261,-0.298260869565217,0.9,26388,2021-04-10
EuroCOVIDhub-ensemble,DE,Cases,2021-03-22,3,42189.1413043478,15372.6630434783,0,26816.4782608696,-0.298260869565217,0.9,69917,2021-04-10
EuroCOVIDhub-ensemble,FR,Cases,2021-03-22,3,16154.1339130435,15769.4382608696,384.695652173913,0,0.397391304347826,-0.1,8848,2021-04-10
EuroCOVIDhub-ensemble,GB,Cases,2021-03-22,3,18375.75,2597.70652173913,0,15778.0434782609,-0.559130434782609,1,24445,2021-04-10
EuroCOVIDhub-ensemble,PL,Cases,2021-03-22,3,91067.9526086957,20507.2134782609,0,70560.7391304348,-0.559130434782609,1,141829,2021-04-10
EuroCOVIDhub-ensemble,CZ,Deaths,2021-03-22,3,313.85347826087,82.8534782608696,0,231,-0.472173913043478,0.98,465,2021-04-10
EuroCOVIDhub-ensemble,DE,Deaths,2021-03-22,3,262.291739130435,135.900434782609,0,126.391304347826,-0.124347826086957,0.7,481,2021-04-10
EuroCOVIDhub-ensemble,FR,Deaths,2021-03-22,3,212.26652173913,164.396956521739,47.8695652173913,0,0.136521739130435,-0.4,329,2021-04-10
EuroCOVIDhub-ensemble,GB,Deaths,2021-03-22,3,46.8373913043478,43.5330434782609,0,3.30434782608696,0.310434782608696,0.2,42,2021-04-10
EuroCOVIDhub-ensemble,PL,Deaths,2021-03-22,3,270.753913043478,267.971304347826,0,2.78260869565217,0.397391304347826,0.1,64,2021-04-10
EuroCOVIDhub-ensemble,CZ,Cases,2021-03-22,4,18420.7786956522,7431.43086956522,0,10989.347826087,-0.298260869565217,0.9,28663,2021-04-17
EuroCOVIDhub-ensemble,DE,Cases,2021-03-22,4,45958.3947826087,24960.3947826087,0,20998,-0.124347826086957,0.7,74930,2021-04-17
EuroCOVIDhub-ensemble,FR,Cases,2021-03-22,4,70232.0282608696,18248.1152173913,51983.9130434783,0,-0.211304347826087,-0.8,130950,2021-04-17
EuroCOVIDhub-ensemble,GB,Cases,2021-03-22,4,10619.2682608696,3410.79,0,7208.47826086957,-0.385217391304348,0.95,17313,2021-04-17
EuroCOVIDhub-ensemble,PL,Cases,2021-03-22,4,137987.080869565,30442.6026086957,0,107544.47826087,-0.559130434782609,1,202575,2021-04-17
EuroCOVIDhub-ensemble,CZ,Deaths,2021-03-22,4,419.322173913043,105.322173913043,0,314,-0.559130434782609,1,598,2021-04-17
EuroCOVIDhub-ensemble,DE,Deaths,2021-03-22,4,324.848695652174,200.153043478261,0,124.695652173913,-0.0373913043478261,0.6,558,2021-04-17
EuroCOVIDhub-ensemble,FR,Deaths,2021-03-22,4,222.186086956522,189.099130434783,33.0869565217391,0,0.223478260869565,-0.3,285,2021-04-17
EuroCOVIDhub-ensemble,GB,Deaths,2021-03-22,4,53.9752173913044,47.0621739130435,0,6.91304347826087,0.223478260869565,0.3,63,2021-04-17
EuroCOVIDhub-ensemble,PL,Deaths,2021-03-22,4,388.377391304348,354.16,0,34.2173913043478,0.310434782608696,0.2,395,2021-04-17
EuroCOVIDhub-ensemble,CZ,Cases,2021-03-29,1,3245.4852173913,2868.96347826087,0,376.521739130435,0.223478260869565,0.3,3544,2021-04-03
EuroCOVIDhub-ensemble,DE,Cases,2021-03-29,1,9078.15608695652,6263.98217391304,0,2814.17391304348,0.136521739130435,0.4,16030,2021-04-03
EuroCOVIDhub-ensemble,FR,Cases,2021-03-29,1,26430.122173913,14452.7308695652,0,11977.3913043478,-0.0373913043478261,0.6,45808,2021-04-03
EuroCOVIDhub-ensemble,GB,Cases,2021-03-29,1,3924.45217391304,1511.06086956522,0,2413.39130434783,-0.211304347826087,0.8,7760,2021-04-03
EuroCOVIDhub-ensemble,PL,Cases,2021-03-29,1,15976.237826087,8312.97695652174,0,7663.26086956522,-0.0373913043478261,0.6,29301,2021-04-03
EuroCOVIDhub-ensemble,CZ,Deaths,2021-03-29,1,47.9686956521739,46.0121739130435,0,1.95652173913043,0.310434782608696,0.2,29,2021-04-03
EuroCOVIDhub-ensemble,DE,Deaths,2021-03-29,1,117.709130434783,81.0134782608696,0,36.6956521739131,0.0495652173913044,0.5,200,2021-04-03
EuroCOVIDhub-ensemble,FR,Deaths,2021-03-29,1,177.906086956522,118.645217391304,0,59.2608695652174,0.0495652173913044,0.5,303,2021-04-03
EuroCOVIDhub-ensemble,GB,Deaths,2021-03-29,1,25.5386956521739,25.0169565217391,0.521739130434783,0,0.397391304347826,-0.1,12,2021-04-03
EuroCOVIDhub-ensemble,PL,Deaths,2021-03-29,1,152.16347826087,148.859130434783,0,3.30434782608696,0.397391304347826,0.1,76,2021-04-03
EuroCOVIDhub-ensemble,CZ,Cases,2021-03-29,2,4412.94782608696,3311.20869565217,0,1101.73913043478,0.136521739130435,0.4,6464,2021-04-10
EuroCOVIDhub-ensemble,DE,Cases,2021-03-29,2,33004.1895652174,10713.667826087,0,22290.5217391304,-0.298260869565217,0.9,57630,2021-04-10
EuroCOVIDhub-ensemble,FR,Cases,2021-03-29,2,71188.0426086957,22993.6947826087,0,48194.347826087,-0.298260869565217,0.9,116834,2021-04-10
EuroCOVIDhub-ensemble,GB,Cases,2021-03-29,2,17852.1665217391,2089.81869565217,0,15762.347826087,-0.559130434782609,1,23788,2021-04-10
EuroCOVIDhub-ensemble,PL,Cases,2021-03-29,2,85888.1152173913,12251.55,0,73636.5652173913,-0.559130434782609,1,124093,2021-04-10
EuroCOVIDhub-ensemble,CZ,Deaths,2021-03-29,2,64.3539130434783,52.3973913043478,0,11.9565217391304,0.223478260869565,0.3,87,2021-04-10
EuroCOVIDhub-ensemble,DE,Deaths,2021-03-29,2,139.718260869565,118.805217391304,0,20.9130434782609,0.223478260869565,0.3,177,2021-04-10
EuroCOVIDhub-ensemble,FR,Deaths,2021-03-29,2,254.375217391304,164.114347826087,0,90.2608695652174,0.0495652173913044,0.5,440,2021-04-10
EuroCOVIDhub-ensemble,GB,Deaths,2021-03-29,2,26.2786956521739,25.7134782608696,0,0.565217391304348,0.397391304347826,0.1,13,2021-04-10
EuroCOVIDhub-ensemble,PL,Deaths,2021-03-29,2,248.983043478261,214.635217391304,0,34.3478260869565,0.223478260869565,0.3,310,2021-04-10
EuroCOVIDhub-ensemble,CZ,Cases,2021-03-29,3,4762.36782608696,3655.84608695652,0,1106.52173913043,0.136521739130435,0.4,6750,2021-04-17
EuroCOVIDhub-ensemble,DE,Cases,2021-03-29,3,32296.1091304348,17851.9352173913,0,14444.1739130435,-0.0373913043478261,0.6,57396,2021-04-17
EuroCOVIDhub-ensemble,FR,Cases,2021-03-29,3,36851.3682608696,34438.6291304348,0,2412.73913043478,0.310434782608696,0.2,31275,2021-04-17
EuroCOVIDhub-ensemble,GB,Cases,2021-03-29,3,9509.57260869565,2691.18130434783,0,6818.39130434783,-0.385217391304348,0.95,16203,2021-04-17
EuroCOVIDhub-ensemble,PL,Cases,2021-03-29,3,119075.595652174,16205.8565217391,0,102869.739130435,-0.559130434782609,1,168642,2021-04-17
EuroCOVIDhub-ensemble,CZ,Deaths,2021-03-29,3,94.0169565217391,57.3647826086957,0,36.6521739130435,-0.0373913043478261,0.6,161,2021-04-17
EuroCOVIDhub-ensemble,DE,Deaths,2021-03-29,3,193.219565217391,171.30652173913,0,21.9130434782609,0.223478260869565,0.3,214,2021-04-17
EuroCOVIDhub-ensemble,FR,Deaths,2021-03-29,3,432.733913043478,237.429565217391,0,195.304347826087,-0.124347826086957,0.7,754,2021-04-17
EuroCOVIDhub-ensemble,GB,Deaths,2021-03-29,3,29.8521739130435,26.7217391304348,0,3.1304347826087,0.223478260869565,0.3,34,2021-04-17
EuroCOVIDhub-ensemble,PL,Deaths,2021-03-29,3,389.174347826087,283.609130434783,0,105.565217391304,0.136521739130435,0.4,626,2021-04-17
EuroCOVIDhub-ensemble,CZ,Cases,2021-03-29,4,5177.49217391304,3882.70956521739,0,1294.78260869565,0.0495652173913044,0.5,7398,2021-04-24
EuroCOVIDhub-ensemble,DE,Cases,2021-03-29,4,55736.4143478261,28645.6752173913,0,27090.7391304348,-0.124347826086957,0.7,95813,2021-04-24
EuroCOVIDhub-ensemble,FR,Cases,2021-03-29,4,102800.836086957,49000.2708695652,0,53800.5652173913,-0.211304347826087,0.8,166073,2021-04-24
EuroCOVIDhub-ensemble,GB,Cases,2021-03-29,4,9389.83739130435,3358.22869565217,0,6031.60869565217,-0.298260869565217,0.9,16453,2021-04-24
EuroCOVIDhub-ensemble,PL,Cases,2021-03-29,4,181296.843913043,22814.5830434783,0,158482.260869565,-0.559130434782609,1,243698,2021-04-24
EuroCOVIDhub-ensemble,CZ,Deaths,2021-03-29,4,113.532173913044,62.0973913043478,0,51.4347826086957,-0.124347826086957,0.7,191,2021-04-24
EuroCOVIDhub-ensemble,DE,Deaths,2021-03-29,4,361.637826086957,258.159565217391,0,103.478260869565,0.0495652173913044,0.5,544,2021-04-24
EuroCOVIDhub-ensemble,FR,Deaths,2021-03-29,4,534.192608695652,340.41,0,193.782608695652,-0.0373913043478261,0.6,875,2021-04-24
EuroCOVIDhub-ensemble,GB,Deaths,2021-03-29,4,44.1769565217391,29.5247826086957,0,14.6521739130435,0.0495652173913044,0.5,77,2021-04-24
EuroCOVIDhub-ensemble,PL,Deaths,2021-03-29,4,734.257826086957,375.257826086957,0,359,-0.124347826086957,0.7,1303,2021-04-24
EuroCOVIDhub-ensemble,CZ,Cases,2021-04-05,1,2082.02652173913,1888.20043478261,0,193.826086956522,0.223478260869565,0.3,2176,2021-04-10
EuroCOVIDhub-ensemble,DE,Cases,2021-04-05,1,5034.82043478261,4915.69,0,119.130434782609,0.397391304347826,0.1,2740,2021-04-10
EuroCOVIDhub-ensemble,FR,Cases,2021-04-05,1,53719.0782608696,16117.6,0,37601.4782608696,-0.298260869565217,0.9,89522,2021-04-10
EuroCOVIDhub-ensemble,GB,Cases,2021-04-05,1,9611.04347826087,818.086956521739,0,8792.95652173913,-0.559130434782609,1,12026,2021-04-10
EuroCOVIDhub-ensemble,PL,Cases,2021-04-05,1,44111.0682608696,6194.50304347826,0,37916.5652173913,-0.559130434782609,1,62497,2021-04-10
EuroCOVIDhub-ensemble,CZ,Deaths,2021-04-05,1,34.8873913043478,34.5395652173913,0.347826086956522,0,0.397391304347826,-0.1,8,2021-04-10
EuroCOVIDhub-ensemble,DE,Deaths,2021-04-05,1,122.629565217391,75.5860869565218,47.0434782608696,0,0.0495652173913044,-0.5,222,2021-04-10
EuroCOVIDhub-ensemble,FR,Deaths,2021-04-05,1,195.61,155.914347826087,0,39.695652173913,0.136521739130435,0.4,275,2021-04-10
EuroCOVIDhub-ensemble,GB,Deaths,2021-04-05,1,34.8530434782609,26.7226086956522,8.1304347826087,0,0.136521739130435,-0.4,55,2021-04-10
EuroCOVIDhub-ensemble,PL,Deaths,2021-04-05,1,137.053913043478,134.83652173913,2.21739130434783,0,0.397391304347826,-0.1,51,2021-04-10
EuroCOVIDhub-ensemble,CZ,Cases,2021-04-05,2,2256.2147826087,2081.08434782609,0,175.130434782609,0.310434782608696,0.2,2118,2021-04-17
EuroCOVIDhub-ensemble,DE,Cases,2021-04-05,2,16127.7060869565,7341.35826086957,8786.34782608696,0,-0.0373913043478261,-0.6,31552,2021-04-17
EuroCOVIDhub-ensemble,FR,Cases,2021-04-05,2,24125.8673913044,23516.9543478261,608.913043478261,0,0.310434782608696,-0.2,13735,2021-04-17
EuroCOVIDhub-ensemble,GB,Cases,2021-04-05,2,1162.05434782609,1087.57608695652,0,74.4782608695652,0.310434782608696,0.2,977,2021-04-17
EuroCOVIDhub-ensemble,PL,Cases,2021-04-05,2,56424.4039130435,8986.49086956522,0,47437.9130434783,-0.559130434782609,1,82378,2021-04-17
EuroCOVIDhub-ensemble,CZ,Deaths,2021-04-05,2,36.3639130434783,34.9291304347826,0,1.43478260869565,0.310434782608696,0.2,23,2021-04-17
EuroCOVIDhub-ensemble,DE,Deaths,2021-04-05,2,222.355652173913,98.3121739130435,124.04347826087,0,-0.0373913043478261,-0.6,431,2021-04-17
EuroCOVIDhub-ensemble,FR,Deaths,2021-04-05,2,305.234347826087,197.234347826087,0,108,0.0495652173913044,0.5,518,2021-04-17
EuroCOVIDhub-ensemble,GB,Deaths,2021-04-05,2,35.8752173913044,25.31,10.5652173913043,0,0.136521739130435,-0.4,61,2021-04-17
EuroCOVIDhub-ensemble,PL,Deaths,2021-04-05,2,188.857391304348,181.161739130435,0,7.69565217391304,0.310434782608696,0.2,125,2021-04-17
EuroCOVIDhub-ensemble,CZ,Cases,2021-04-05,3,2590.51217391304,2284.86,0,305.652173913044,0.223478260869565,0.3,2908,2021-04-24
EuroCOVIDhub-ensemble,DE,Cases,2021-04-05,3,17668.7504347826,10495.5330434783,7173.21739130435,0,0.0495652173913044,-0.5,33056,2021-04-24
EuroCOVIDhub-ensemble,FR,Cases,2021-04-05,3,64916.8065217391,31714.5891304348,0,33202.2173913044,-0.124347826086957,0.7,112787,2021-04-24
EuroCOVIDhub-ensemble,GB,Cases,2021-04-05,3,1428.75739130435,1372.32260869565,56.4347826086957,0,0.310434782608696,-0.2,950,2021-04-24
EuroCOVIDhub-ensemble,PL,Cases,2021-04-05,3,99566.0817391304,12068.7773913043,0,87497.3043478261,-0.559130434782609,1,130856,2021-04-24
EuroCOVIDhub-ensemble,CZ,Deaths,2021-04-05,3,37.61,35.3926086956522,0,2.21739130434783,0.310434782608696,0.2,29,2021-04-24
EuroCOVIDhub-ensemble,DE,Deaths,2021-04-05,3,218.441304347826,121.571739130435,96.8695652173913,0,0.0495652173913044,-0.5,418,2021-04-24
EuroCOVIDhub-ensemble,FR,Deaths,2021-04-05,3,346.385217391304,251.472173913044,0,94.9130434782609,0.0495652173913044,0.5,549,2021-04-24
EuroCOVIDhub-ensemble,GB,Deaths,2021-04-05,3,28.6091304347826,24.174347826087,4.43478260869565,0,0.223478260869565,-0.3,38,2021-04-24
EuroCOVIDhub-ensemble,PL,Deaths,2021-04-05,3,333.490869565217,251.969130434783,0,81.5217391304348,0.136521739130435,0.4,525,2021-04-24
EuroCOVIDhub-ensemble,CZ,Cases,2021-04-05,4,2764.61304347826,2438.74347826087,0,325.869565217391,0.223478260869565,0.3,3061,2021-05-01
EuroCOVIDhub-ensemble,DE,Cases,2021-04-05,4,15967.3686956522,14429.5426086957,1537.82608695652,0,0.223478260869565,-0.3,17420,2021-05-01
EuroCOVIDhub-ensemble,FR,Cases,2021-04-05,4,109678.217391304,42608.3913043478,0,67069.8260869565,-0.298260869565217,0.9,178538,2021-05-01
EuroCOVIDhub-ensemble,GB,Cases,2021-04-05,4,1606.90565217391,1575.6447826087,31.2608695652174,0,0.397391304347826,-0.1,719,2021-05-01
EuroCOVIDhub-ensemble,PL,Cases,2021-04-05,4,125365.027391304,15757.2013043478,0,109607.826086957,-0.559130434782609,1,162796,2021-05-01
EuroCOVIDhub-ensemble,CZ,Deaths,2021-04-05,4,44.9508695652174,36.9508695652174,0,8,0.136521739130435,0.4,60,2021-05-01
EuroCOVIDhub-ensemble,DE,Deaths,2021-04-05,4,244.963043478261,150.615217391304,94.3478260869565,0,0.0495652173913044,-0.5,456,2021-05-01
EuroCOVIDhub-ensemble,FR,Deaths,2021-04-05,4,482.44,322.657391304348,0,159.782608695652,0.0495652173913044,0.5,781,2021-05-01
EuroCOVIDhub-ensemble,GB,Deaths,2021-04-05,4,23.4147826086957,23.1973913043478,0.217391304347826,0,0.397391304347826,-0.1,5,2021-05-01
EuroCOVIDhub-ensemble,PL,Deaths,2021-04-05,4,700.787391304348,311.222173913044,0,389.565217391304,-0.211304347826087,0.8,1266,2021-05-01
EuroCOVIDhub-ensemble,CZ,Cases,2021-04-12,1,1245.21086956522,1194.68913043478,0,50.5217391304348,0.310434782608696,0.2,834,2021-04-17
EuroCOVIDhub-ensemble,DE,Cases,2021-04-12,1,10253.8069565217,6069.54608695652,4184.26086956522,0,0.136521739130435,-0.4,19592,2021-04-17
EuroCOVIDhub-ensemble,FR,Cases,2021-04-12,1,44575.9382608696,24608.5469565217,19967.3913043478,0,0.0495652173913044,-0.5,88612,2021-04-17
EuroCOVIDhub-ensemble,GB,Cases,2021-04-12,1,3603.97652173913,676.02,2927.95652173913,0,-0.385217391304348,-0.95,6405,2021-04-17
EuroCOVIDhub-ensemble,PL,Cases,2021-04-12,1,7559.42652173913,5944.16565217391,0,1615.26086956522,0.136521739130435,0.4,11071,2021-04-17
EuroCOVIDhub-ensemble,CZ,Deaths,2021-04-12,1,26.3121739130435,25.1382608695652,0,1.17391304347826,0.310434782608696,0.2,19,2021-04-17
EuroCOVIDhub-ensemble,DE,Deaths,2021-04-12,1,122.423043478261,78.1186956521739,44.304347826087,0,0.0495652173913044,-0.5,219,2021-04-17
EuroCOVIDhub-ensemble,FR,Deaths,2021-04-12,1,175.376086956522,165.332608695652,0,10.0434782608696,0.310434782608696,0.2,135,2021-04-17
EuroCOVIDhub-ensemble,GB,Deaths,2021-04-12,1,49.1591304347826,18.42,30.7391304347826,0,-0.124347826086957,-0.7,97,2021-04-17
EuroCOVIDhub-ensemble,PL,Deaths,2021-04-12,1,155.212173913043,146.60347826087,8.60869565217391,0,0.310434782608696,-0.2,122,2021-04-17
EuroCOVIDhub-ensemble,CZ,Cases,2021-04-12,2,1459.31391304348,1379.66173913044,0,79.6521739130435,0.310434782608696,0.2,1124,2021-04-24
EuroCOVIDhub-ensemble,DE,Cases,2021-04-12,2,13206.2304347826,9101.31739130435,4104.91304347826,0,0.136521739130435,-0.4,22295,2021-04-24
EuroCOVIDhub-ensemble,FR,Cases,2021-04-12,2,35643.7069565217,33340.9243478261,0,2302.78260869565,0.310434782608696,0.2,28092,2021-04-24
EuroCOVIDhub-ensemble,GB,Cases,2021-04-12,2,5485.97086956522,744.623043478261,4741.34782608696,0,-0.472173913043478,-0.98,8959,2021-04-24
