model,location,target_type,forecast_date,target_val,current_val,rel_score,average,nmod
mean_ensemble,Average,Cases,,48473.0535477053,45734.9293057065,1.05986943204168,average,3
mean_ensemble,CZ,Cases,,11072.1378698672,12147.8262862319,0.911450131816266,average,3
mean_ensemble,DE,Cases,,34011.7330012077,29487.9215919384,1.15341235207659,average,3
mean_ensemble,FR,Cases,,90169.6983922102,90255.7664968297,0.999046397721053,average,3
mean_ensemble,GB,Cases,,95920.5170682367,84319.3047509058,1.13758666952489,average,3
mean_ensemble,PL,Cases,,11191.1814070048,12463.8274026268,0.897892841860618,average,3
mean_ensemble,Average,Deaths,,100.796140851449,91.284625,1.10419625267069,average,3
mean_ensemble,CZ,Deaths,,37.1145803140097,32.7387092391304,1.13366046422041,average,3
mean_ensemble,DE,Deaths,,103.222564915459,85.4253713768116,1.20833615648147,average,3
mean_ensemble,FR,Deaths,,101.060320048309,94.3533174818841,1.07108390828667,average,3
mean_ensemble,GB,Deaths,,135.323178592995,137.434846014493,0.984635138156483,average,3
mean_ensemble,PL,Deaths,,127.260060386473,106.470880887681,1.19525695030854,average,3
median_ensemble,Average,Cases,,52487.6155960145,45734.9293057065,1.14764833777638,average,3
median_ensemble,CZ,Cases,,13132.0980797101,12147.8262862319,1.08102451996649,average,3
median_ensemble,DE,Cases,,35259.2496557971,29487.9215919384,1.19571837390657,average,3
median_ensemble,FR,Cases,,104314.557971015,90255.7664968297,1.15576613018603,average,3
median_ensemble,GB,Cases,,98855.6519519928,84319.3047509058,1.17239643097189,average,3
median_ensemble,PL,Cases,,10876.520321558,12463.8274026268,0.872646898116199,average,3
median_ensemble,Average,Deaths,,97.6248519021739,91.284625,1.06945558359005,average,3
median_ensemble,CZ,Deaths,,37.425018115942,32.7387092391304,1.14314275014882,average,3
median_ensemble,DE,Deaths,,96.7938632246377,85.4253713768116,1.1330809765834,average,3
median_ensemble,FR,Deaths,,85.4727536231884,94.3533174818841,0.905879686102179,average,3
median_ensemble,GB,Deaths,,138.458317481884,137.434846014493,1.00744695757351,average,3
median_ensemble,PL,Deaths,,129.974307065217,106.470880887681,1.22074980484411,average,3
weighted.mean_ensemble,Average,Cases,,48506.3052382245,45734.9293057065,1.0605964844505,average,3
weighted.mean_ensemble,CZ,Cases,,10770.7656243765,12147.8262862319,0.886641393331736,average,3
weighted.mean_ensemble,DE,Cases,,34191.4575039685,29487.9215919384,1.15950720356351,average,3
weighted.mean_ensemble,FR,Cases,,94881.1328235858,90255.7664968297,1.051247321986,average,3
weighted.mean_ensemble,GB,Cases,,91856.2289470572,84319.3047509058,1.08938551163837,average,3
weighted.mean_ensemble,PL,Cases,,10831.9412921345,12463.8274026268,0.869070225559416,average,3
weighted.mean_ensemble,Average,Deaths,,98.6525454044482,91.284625,1.08071370621776,average,3
weighted.mean_ensemble,CZ,Deaths,,36.0524039283044,32.7387092391304,1.10121641219787,average,3
weighted.mean_ensemble,DE,Deaths,,104.599729123775,85.4253713768116,1.22445741163225,average,3
weighted.mean_ensemble,FR,Deaths,,99.5698408871421,94.3533174818841,1.0552871223236,average,3
weighted.mean_ensemble,GB,Deaths,,125.696416919325,137.434846014493,0.914589134884102,average,3
weighted.mean_ensemble,PL,Deaths,,127.344336163695,106.470880887681,1.1960484885819,average,3
weighted.median_ensemble,Average,Cases,,50651.5249513458,45734.9293057065,1.10750198415691,average,3
weighted.median_ensemble,CZ,Cases,,11935.0254076087,12147.8262862319,0.982482390379226,average,3
weighted.median_ensemble,DE,Cases,,32138.1717980072,29487.9215919384,1.08987578855993,average,3
weighted.median_ensemble,FR,Cases,,103313.689191576,90255.7664968297,1.14467687995542,average,3
weighted.median_ensemble,GB,Cases,,96304.0139741848,84319.3047509058,1.142134820237,average,3
weighted.median_ensemble,PL,Cases,,9566.72438535197,12463.8274026268,0.767559119387014,average,3
weighted.median_ensemble,Average,Deaths,,89.5467804951691,91.284625,0.98096235258861,average,3
weighted.median_ensemble,CZ,Deaths,,34.1808333333333,32.7387092391304,1.04404950982243,average,3
weighted.median_ensemble,DE,Deaths,,95.0982880434783,85.4253713768116,1.11323236306459,average,3
weighted.median_ensemble,FR,Deaths,,77.3601313405797,94.3533174818841,0.819898371410554,average,3
weighted.median_ensemble,GB,Deaths,,119.798746225845,137.434846014493,0.871676650426868,average,3
weighted.median_ensemble,PL,Deaths,,121.295903532609,106.470880887681,1.13924016145379,average,3
mean_ensemble,Average,Cases,,43591.3824576993,45734.9293057065,0.953131077700391,average,5
mean_ensemble,CZ,Cases,,10655.6606766304,12147.8262862319,0.877166039878868,average,5
mean_ensemble,DE,Cases,,29561.3719175725,29487.9215919384,1.00249086139913,average,5
mean_ensemble,FR,Cases,,80321.7694476902,90255.7664968297,0.889935043103441,average,5
mean_ensemble,GB,Cases,,85527.2756080163,84319.3047509058,1.01432614821338,average,5
mean_ensemble,PL,Cases,,11890.834638587,12463.8274026268,0.954027543423853,average,5
mean_ensemble,Average,Deaths,,103.187276675725,91.284625,1.13039054140524,average,5
mean_ensemble,CZ,Deaths,,33.5530251358696,32.7387092391304,1.02487318271442,average,5
mean_ensemble,DE,Deaths,,111.762094202899,85.4253713768116,1.30830094621322,average,5
mean_ensemble,FR,Deaths,,115.296006038647,94.3533174818841,1.22196027776961,average,5
mean_ensemble,GB,Deaths,,129.482094051932,137.434846014493,0.942134384450638,average,5
mean_ensemble,PL,Deaths,,125.843163949275,106.470880887681,1.18194911979765,average,5
median_ensemble,Average,Cases,,45963.8962862319,45734.9293057065,1.00500639191973,average,5
median_ensemble,CZ,Cases,,12779.7941666667,12147.8262862319,1.05202312459399,average,5
median_ensemble,DE,Cases,,32330.4734782609,29487.9215919384,1.09639715967976,average,5
median_ensemble,FR,Cases,,90708.1327400362,90255.7664968297,1.00501204810246,average,5
median_ensemble,GB,Cases,,83256.911879529,84319.3047509058,0.987400360160519,average,5
median_ensemble,PL,Cases,,10744.1691666667,12463.8274026268,0.862028076897333,average,5
median_ensemble,Average,Deaths,,99.3517894021739,91.284625,1.08837374751963,average,5
median_ensemble,CZ,Deaths,,35.7447192028986,32.7387092391304,1.09181821866622,average,5
median_ensemble,DE,Deaths,,100.273152173913,85.4253713768116,1.17380996485936,average,5
median_ensemble,FR,Deaths,,90.7981091485507,94.3533174818841,0.962320261457516,average,5
median_ensemble,GB,Deaths,,137.329053442029,137.434846014493,0.999230234721894,average,5
median_ensemble,PL,Deaths,,132.613913043478,106.470880887681,1.24554161605346,average,5
weighted.mean_ensemble,Average,Cases,,44809.8538802526,45734.9293057065,0.979773109098509,average,5
weighted.mean_ensemble,CZ,Cases,,10604.1343396807,12147.8262862319,0.872924430249654,average,5
weighted.mean_ensemble,DE,Cases,,30292.5394261579,29487.9215919384,1.02728635287878,average,5
weighted.mean_ensemble,FR,Cases,,86252.1728387001,90255.7664968297,0.955641685694727,average,5
weighted.mean_ensemble,GB,Cases,,85563.5204823499,84319.3047509058,1.01475600083658,average,5
weighted.mean_ensemble,PL,Cases,,11336.9023143744,12463.8274026268,0.90958434742005,average,5
weighted.mean_ensemble,Average,Deaths,,98.5867470541689,91.284625,1.07999290191715,average,5
weighted.mean_ensemble,CZ,Deaths,,33.333503644622,32.7387092391304,1.01816792473848,average,5
weighted.mean_ensemble,DE,Deaths,,110.713851681975,85.4253713768116,1.29603008915953,average,5
weighted.mean_ensemble,FR,Deaths,,100.410665332514,94.3533174818841,1.06419856781181,average,5
weighted.mean_ensemble,GB,Deaths,,122.920687277883,137.434846014493,0.894392440072444,average,5
weighted.mean_ensemble,PL,Deaths,,125.55502733385,106.470880887681,1.17924287173224,average,5
weighted.median_ensemble,Average,Cases,,46686.2329785156,45734.9293057065,1.02080037483933,average,5
weighted.median_ensemble,CZ,Cases,,11863.3279153457,12147.8262862319,0.976580306288326,average,5
weighted.median_ensemble,DE,Cases,,29658.0421807065,29487.9215919384,1.00576916173077,average,5
weighted.median_ensemble,FR,Cases,,91208.1666696388,90255.7664968297,1.01055223627005,average,5
weighted.median_ensemble,GB,Cases,,91480.6892244112,84319.3047509058,1.08493173057654,average,5
weighted.median_ensemble,PL,Cases,,9220.93890247585,12463.8274026268,0.739815997494677,average,5
weighted.median_ensemble,Average,Deaths,,87.8101217650104,91.284625,0.961937695039119,average,5
weighted.median_ensemble,CZ,Deaths,,32.6172146739131,32.7387092391304,0.996288962880914,average,5
weighted.median_ensemble,DE,Deaths,,102.445970335145,85.4253713768116,1.19924524393643,average,5
weighted.median_ensemble,FR,Deaths,,74.8919267598344,94.3533174818841,0.79373920025879,average,5
